Loc,Total,Default
Appendable_ThreadSafeMonitor @ TxtDictionary.java:501,1(233),1(18)
Appendable_ThreadSafeMonitor @ Word.java:174,1(1417),1(80)
Appendable_ThreadSafeMonitor @ XmlDocument.java:68,1(342449),1(9999)
Closeable_MultipleCloseMonitor @ ContextBasedSpellChecker.java:60,1(1),1(1)
Closeable_MultipleCloseMonitor @ NGram.java:87,1(7),1(7)
Closeable_MultipleCloseMonitor @ SimpleSpellChecker.java:562,1(8),1(1)
Closeable_MultipleCloseMonitor @ SimpleSpellChecker.java:571,1(8),1(8)
Closeable_MultipleCloseMonitor @ TrieBasedSpellChecker.java:59,1(1),1(1)
Collection_UnsafeIteratorMonitor @ ContextBasedSpellChecker.java:82,6(6),5(6)
Collection_UnsafeIteratorMonitor @ ContextBasedSpellChecker.java:87,42(21),41(21)
Collection_UnsafeIteratorMonitor @ ContextBasedSpellChecker.java:93,9(3),9(3)
Collection_UnsafeIteratorMonitor @ FiniteStateMachine.java:148,141(66845),141(66845)
Collection_UnsafeIteratorMonitor @ FsmMorphologicalAnalyzer.java:616,9(28268),7(1427)
Collection_UnsafeIteratorMonitor @ FsmMorphologicalAnalyzer.java:662,20(464137),20(464137)
Collection_UnsafeIteratorMonitor @ FsmParse.java:662,13(12478),5(588)
Collection_UnsafeIteratorMonitor @ FsmParseList.java:146,8(1636),2(83)
Collection_UnsafeIteratorMonitor @ FsmParseList.java:174,6(72),4(23)
Collection_UnsafeIteratorMonitor @ NGramNode.java:150,371(254437),371(254437)
Collection_UnsafeIteratorMonitor @ NGramNode.java:187,371(254437),371(254437)
Collection_UnsafeIteratorMonitor @ NGramNode.java:195,1(7),1(7)
Collection_UnsafeIteratorMonitor @ NGramSpellChecker.java:192,22(57),22(57)
Collection_UnsafeIteratorMonitor @ SimpleSpellChecker.java:420,3(12),3(11)
Collection_UnsafeIteratorMonitor @ SimpleSpellChecker.java:426,2(8),2(8)
Collection_UnsafeIteratorMonitor @ SimpleSpellChecker.java:477,3(93),1(11)
Collection_UnsafeIteratorMonitor @ TrieBasedSpellChecker.java:73,1(1),1(1)
Collection_UnsafeIteratorMonitor @ TrieNode.java:42,29(95864),7(4721)
Collection_UnsafeIteratorMonitor @ XmlElement.java:64,6(31683),5(1613)
Collection_UnsynchronizedAddAllMonitor @ NGramSpellChecker.java:185,1(72),1(10)
Collection_UnsynchronizedAddAllMonitor @ NGramSpellChecker.java:186,1(72),1(6)
Collection_UnsynchronizedAddAllMonitor @ NGramSpellChecker.java:188,1(78),1(35)
Collection_UnsynchronizedAddAllMonitor @ SimpleSpellChecker.java:183,1(1),1(1)
Collection_UnsynchronizedAddAllMonitor @ Trie.java:44,6(46377),1(2277)
Collection_UnsynchronizedAddAllMonitor @ TrieBasedSpellChecker.java:117,1(516281),1(10000)
Collections_SortBeforeBinarySearchMonitor @ ContextBasedSpellChecker.java:81,1(11),1(7)
Collections_SortBeforeBinarySearchMonitor @ ContextBasedSpellChecker.java:105,7(5),3(4)
Collections_SortBeforeBinarySearchMonitor @ FiniteStateMachine.java:52,1(8),1(3)
Collections_SortBeforeBinarySearchMonitor @ FiniteStateMachine.java:173,31(788),31(788)
Collections_SortBeforeBinarySearchMonitor @ FiniteStateMachine.java:195,17(235),11(16)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:382,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:419,3(3),3(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:427,177(3387),177(3387)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:431,7(15),6(10)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:443,22(1102),4(61)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:483,220(6005),16(326)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:488,1(5),1(5)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:492,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:500,15(621),4(36)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:504,1(5),1(5)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:508,5(19),5(19)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:513,58(426),23(92)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:517,3(9),3(9)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:521,176(8512),15(429)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:525,5(39),1(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:529,17(40),17(40)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:533,3(481),3(27)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:537,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:541,3(14),3(8)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:545,4(9),2(5)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:549,6(11),6(7)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:756,2540(18893),2540(18893)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:763,8(2491),5(141)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:765,8(2491),6(132)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:965,1(5),1(5)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1045,1(14),1(14)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:47,1(14),1(8)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:49,1(14),1(14)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:95,1(21),1(11)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:97,1(21),1(20)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:117,1(61959),1(3058)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:119,1(61959),1(3124)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:137,4(1974),1(118)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:140,1(2256),1(148)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:142,5(4230),2(294)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:244,1(58885),1(2942)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:246,1(60823),1(3014)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:325,12(402169),4(20027)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:329,12(402169),2(19953)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:333,11(343284),2(17281)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:337,9(120315),3(6092)
Collections_SortBeforeBinarySearchMonitor @ FsmParseList.java:65,1(25682),1(1222)
Collections_SortBeforeBinarySearchMonitor @ InflectionalGroup.java:108,5(5803),1(318)
Collections_SortBeforeBinarySearchMonitor @ InflectionalGroup.java:117,1(887),1(63)
Collections_SortBeforeBinarySearchMonitor @ NGramSpellChecker.java:185,1(72),1(27)
Collections_SortBeforeBinarySearchMonitor @ NGramSpellChecker.java:188,1(5),1(5)
Collections_SortBeforeBinarySearchMonitor @ Sentence.java:83,11(184),7(15)
Collections_SortBeforeBinarySearchMonitor @ Sentence.java:171,18(84),18(84)
Collections_SortBeforeBinarySearchMonitor @ SimpleSpellChecker.java:80,35(18),35(18)
Collections_SortBeforeBinarySearchMonitor @ SimpleSpellChecker.java:518,1(7),1(7)
Collections_SortBeforeBinarySearchMonitor @ SimpleSpellChecker.java:539,1(7),1(7)
Collections_SortBeforeBinarySearchMonitor @ TrieBasedSpellChecker.java:57,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ TrieBasedSpellChecker.java:107,11(1),11(1)
Collections_SortBeforeBinarySearchMonitor @ TrieBasedSpellChecker.java:171,51(2883),51(2883)
Collections_SortBeforeBinarySearchMonitor @ TrieBasedSpellChecker.java:175,60(91271),60(91271)
Collections_SortBeforeBinarySearchMonitor @ TrieBasedSpellChecker.java:185,1(1627),1(98)
Collections_SortBeforeBinarySearchMonitor @ TxtDictionary.java:283,8(1),8(1)
Collections_SortBeforeBinarySearchMonitor @ TxtWord.java:55,14(559185),3(28110)
Collections_SortBeforeBinarySearchMonitor @ XmlElement.java:89,4(10436),4(538)
Console_CloseReaderMonitor @ ContextBasedSpellChecker.java:60,1(1),1(0)
Console_CloseReaderMonitor @ NGram.java:87,1(7),1(1)
Console_CloseReaderMonitor @ SimpleSpellChecker.java:562,1(8),1(8)
Console_CloseReaderMonitor @ SimpleSpellChecker.java:571,1(8),1(8)
Console_CloseReaderMonitor @ TrieBasedSpellChecker.java:59,1(1),1(1)
Iterator_HasNextMonitor @ ContextBasedSpellChecker.java:82,6(6),6(6)
Iterator_HasNextMonitor @ ContextBasedSpellChecker.java:87,42(21),42(21)
Iterator_HasNextMonitor @ ContextBasedSpellChecker.java:93,9(3),9(3)
Iterator_HasNextMonitor @ FiniteStateMachine.java:148,141(66845),141(66845)
Iterator_HasNextMonitor @ FsmMorphologicalAnalyzer.java:616,9(28268),5(1396)
Iterator_HasNextMonitor @ FsmMorphologicalAnalyzer.java:662,20(464137),20(464137)
Iterator_HasNextMonitor @ FsmParse.java:662,13(12478),4(637)
Iterator_HasNextMonitor @ FsmParseList.java:146,8(1636),5(89)
Iterator_HasNextMonitor @ FsmParseList.java:174,6(72),2(6)
Iterator_HasNextMonitor @ NGramNode.java:150,371(254437),371(254437)
Iterator_HasNextMonitor @ NGramNode.java:187,371(254437),371(254437)
Iterator_HasNextMonitor @ NGramNode.java:195,1(7),1(7)
Iterator_HasNextMonitor @ NGramSpellChecker.java:192,22(57),22(57)
Iterator_HasNextMonitor @ SimpleSpellChecker.java:420,3(12),3(12)
Iterator_HasNextMonitor @ SimpleSpellChecker.java:426,2(8),2(8)
Iterator_HasNextMonitor @ SimpleSpellChecker.java:477,3(93),1(7)
Iterator_HasNextMonitor @ TrieBasedSpellChecker.java:73,1(1),1(1)
Iterator_HasNextMonitor @ TrieNode.java:42,29(95864),21(4844)
Iterator_HasNextMonitor @ XmlElement.java:64,6(31683),4(1630)
Iterator_RemoveOnceMonitor @ ContextBasedSpellChecker.java:82,6(6),6(6)
Iterator_RemoveOnceMonitor @ ContextBasedSpellChecker.java:87,42(21),42(21)
Iterator_RemoveOnceMonitor @ ContextBasedSpellChecker.java:93,9(3),5(2)
Iterator_RemoveOnceMonitor @ FiniteStateMachine.java:148,141(66845),141(66845)
Iterator_RemoveOnceMonitor @ FsmMorphologicalAnalyzer.java:616,8(22529),6(1107)
Iterator_RemoveOnceMonitor @ FsmMorphologicalAnalyzer.java:662,19(330935),19(330934)
Iterator_RemoveOnceMonitor @ FsmParse.java:662,12(11753),4(606)
Iterator_RemoveOnceMonitor @ FsmParseList.java:146,8(1636),2(86)
Iterator_RemoveOnceMonitor @ FsmParseList.java:174,4(74),3(15)
Iterator_RemoveOnceMonitor @ NGramNode.java:150,371(254437),28(12762)
Iterator_RemoveOnceMonitor @ NGramNode.java:187,371(254437),371(254437)
Iterator_RemoveOnceMonitor @ NGramNode.java:195,1(7),1(7)
Iterator_RemoveOnceMonitor @ NGramSpellChecker.java:192,21(56),21(56)
Iterator_RemoveOnceMonitor @ SimpleSpellChecker.java:420,2(13),2(12)
Iterator_RemoveOnceMonitor @ SimpleSpellChecker.java:426,2(8),2(7)
Iterator_RemoveOnceMonitor @ SimpleSpellChecker.java:477,3(93),1(5)
Iterator_RemoveOnceMonitor @ TrieBasedSpellChecker.java:73,1(1),1(1)
Iterator_RemoveOnceMonitor @ TrieNode.java:42,28(94237),15(4681)
Iterator_RemoveOnceMonitor @ XmlElement.java:64,4(31685),4(1579)
Map_CollectionViewAddMonitor @ NGramNode.java:150,1(254807),1(9999)
Map_CollectionViewAddMonitor @ NGramNode.java:195,1(7),1(6)
Map_CollectionViewAddMonitor @ TrieNode.java:42,66(19836),7(958)
Map_UnsafeIteratorMonitor @ NGramNode.java:150,372(509244),33(25485)
Map_UnsafeIteratorMonitor @ NGramNode.java:187,371(254437),371(254437)
Map_UnsafeIteratorMonitor @ NGramNode.java:195,2(14),2(14)
Map_UnsafeIteratorMonitor @ TrieNode.java:42,20205(95590),20205(95590)
Reader_ManipulateAfterCloseMonitor @ ContextBasedSpellChecker.java:60,1(1),1(1)
Reader_ManipulateAfterCloseMonitor @ NGram.java:87,1(7),1(7)
Reader_ManipulateAfterCloseMonitor @ SimpleSpellChecker.java:562,1(8),1(8)
Reader_ManipulateAfterCloseMonitor @ SimpleSpellChecker.java:571,1(8),1(8)
Reader_ManipulateAfterCloseMonitor @ TrieBasedSpellChecker.java:59,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ FsmMorphologicalAnalyzer.java:475,1(15512),1(826)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:40,1(14),1(12)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:404,1(17),1(17)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:407,1(6),1(6)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:419,1(2),1(2)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:540,1(6512),1(329)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:543,1(3676),1(169)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:546,1(181),1(42)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:558,1(5),1(5)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:576,1(80),1(2)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:579,1(26),1(26)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:582,1(158),1(13)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:585,1(63),1(14)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:591,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:607,1(10),1(3)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:610,1(19),1(19)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:621,1(35),1(12)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:632,1(2),1(2)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:635,1(1661),1(91)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:665,1(35236),1(1721)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:667,1(5738),1(286)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:682,1(4293),1(236)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:685,1(6143),1(302)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:19,1(87),1(36)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:24,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:35,1(214172),1(9999)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:40,1(577),1(41)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:62,1(24842),1(1187)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:65,1(240013),1(9999)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:73,1(1125),1(132)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:84,1(633),1(68)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:87,1(146054),1(7294)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:90,1(389),1(24)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:96,1(722),1(51)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:99,1(232608),1(10000)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:105,1(61),1(7)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:108,1(363598),1(9999)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:123,1(2008),1(116)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:133,1(20),1(14)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:137,1(1165),1(74)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:141,1(27),1(3)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:145,1(25),1(6)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:151,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:154,1(66),1(9)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:157,1(3),1(2)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:160,1(21),1(9)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:165,1(16395),1(863)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:168,1(382537),1(9999)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:171,1(47964),1(2445)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:174,1(276424),1(9999)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:179,1(39),1(32)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:183,1(1199),1(64)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:187,1(655),1(33)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:190,1(23006),1(1124)
