Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ HtmlAutoOpenBlockSelectorMarkupHandlerTest.java:87,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlBlockSelectorMarkupHandlerTest.java:73,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlBlockSelectorMarkupHandlerTest.java:84,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlBlockSelectorMarkupHandlerTest.java:86,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlBlockSelectorWithAttributeMarkupHandlerTest.java:73,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlBlockSelectorWithAttributeMarkupHandlerTest.java:84,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlBlockSelectorWithAttributeMarkupHandlerTest.java:86,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlElements.java:341,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlElements.java:342,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlMultipleSelectorWithAttributeMarkupHandlerTest.java:73,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlMultipleSelectorWithAttributeMarkupHandlerTest.java:84,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlMultipleSelectorWithAttributeMarkupHandlerTest.java:86,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlNames.java:51,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlNames.java:89,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlNodeSelectorWithAttributeMarkupHandlerTest.java:73,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlNodeSelectorWithAttributeMarkupHandlerTest.java:84,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ HtmlNodeSelectorWithAttributeMarkupHandlerTest.java:86,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ IOUtils.java:504,59(621),2(25)
Collections_SortBeforeBinarySearchMonitor @ MarkupEventProcessorHandler.java:1138,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MarkupSelectorItems.java:469,4(784),3(67)
Collections_SortBeforeBinarySearchMonitor @ StringUtils.java:3119,3(65),2(22)
Collections_SortBeforeBinarySearchMonitor @ StringUtils.java:3151,1(285),1(15)
Collections_SortBeforeBinarySearchMonitor @ StructureTextsRepository.java:129,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ TraceBuilderMarkupHandler.java:91,130(9650096),1(9999)
Collections_SortBeforeBinarySearchMonitor @ XmlBlockSelectorMarkupHandlerTest.java:74,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ XmlBlockSelectorMarkupHandlerTest.java:85,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ XmlBlockSelectorMarkupHandlerTest.java:87,1(0),1(0)
Console_CloseReaderMonitor @ MarkupParser.java:397,1(9159156),1(9999)
