Loc,Total,Default
Collection_UnsafeIteratorMonitor @ FieldAttributeAppender.java:146,1(14),1(11)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:133,2(9),2(9)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:257,2(13),2(13)
Collection_UnsafeIteratorMonitor @ FilterableList.java:124,10(264),5(41)
Collection_UnsafeIteratorMonitor @ Implementation.java:415,2(8),2(8)
Collection_UnsafeIteratorMonitor @ Implementation.java:1227,4(7),4(7)
Collection_UnsafeIteratorMonitor @ Implementation.java:1239,3(8),3(8)
Collection_UnsafeIteratorMonitor @ Implementation.java:1242,1(10),1(10)
Collection_UnsafeIteratorMonitor @ Implementation.java:1245,1(10),1(8)
Collection_UnsafeIteratorMonitor @ LatentMatcher.java:336,1(2),1(2)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:114,1(2),1(2)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:128,1(2),1(2)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:202,1(25),1(18)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:205,3(23),2(3)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:211,1(17),1(17)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:217,2(24),2(8)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:470,1(2),1(2)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:483,1(17),1(14)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:132,2(6),1(3)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:173,2(6),2(6)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:319,2(6),2(6)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:407,2(14),2(14)
Collection_UnsafeIteratorMonitor @ MethodConstant.java:140,3(15),3(15)
Collection_UnsafeIteratorMonitor @ MethodDelegation.java:949,2(2),2(1)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:536,3(29),3(12)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:968,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:982,1(7),1(7)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:1092,2(22),2(19)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:524,3(91),3(35)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:538,1(69),1(14)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:549,3(67),3(11)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:1987,2(30),2(30)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:641,2(1),2(1)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:714,3(13),3(12)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1019,1(219),1(18)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1189,6(6),5(5)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1212,1(2),1(2)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1234,4(0),4(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1251,8(3),8(3)
Collection_UnsafeIteratorMonitor @ MethodList.java:89,2(1),2(1)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:458,2(9),2(9)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:479,4(7),3(7)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:483,4(42),3(5)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:505,2(9),2(9)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:508,4(20),4(2)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:738,4(7),3(3)
Collection_UnsafeIteratorMonitor @ MethodVariableAccess.java:233,3(18),3(18)
Collection_UnsafeIteratorMonitor @ ModifierContributor.java:202,4(126),4(20)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:353,4(8),4(3)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:381,4(10),4(10)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:387,6(34),6(4)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:395,3(17),3(10)
Collection_UnsafeIteratorMonitor @ NonLeafHelper.java:82,8(102255),6(5083)
Collection_UnsafeIteratorMonitor @ OperatorBoundedPriorityQueue.java:34,5(6),5(6)
Collection_UnsafeIteratorMonitor @ OperatorGroupByEvicting.java:255,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ParameterList.java:82,2(65),2(5)
Collection_UnsafeIteratorMonitor @ ParameterList.java:95,3(20),1(1)
Collection_UnsafeIteratorMonitor @ ParameterList.java:106,4(1106),4(61)
Collection_UnsafeIteratorMonitor @ ParameterList.java:536,2(146),1(47)
Collection_UnsafeIteratorMonitor @ RTree.java:492,8(10028),5(532)
Collection_UnsafeIteratorMonitor @ RTree.java:542,1(0),1(0)
Collection_UnsafeIteratorMonitor @ RTree.java:557,1(0),1(0)
Collection_UnsafeIteratorMonitor @ RTree.java:955,2(12),2(12)
Collection_UnsafeIteratorMonitor @ RecordComponentRegistry.java:130,1(0),1(0)
Collection_UnsafeIteratorMonitor @ RxJavaPlugins.java:301,2(0),2(0)
Collection_UnsafeIteratorMonitor @ SplitterQuadratic.java:77,182(344725),18(17233)
Collection_UnsafeIteratorMonitor @ SplitterRStar.java:84,2(157886),1(7912)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:216,7(379),6(86)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:229,4(324),1(18)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:242,10(209),9(33)
Collection_UnsafeIteratorMonitor @ SubclassDynamicTypeBuilder.java:242,3(8),2(2)
Collection_UnsafeIteratorMonitor @ SubscriptionList.java:134,2(331),2(34)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:84,3(2),3(2)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:140,4(38),4(38)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:508,1(3),1(3)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:526,1(13),1(13)
Collection_UnsafeIteratorMonitor @ Transformer.java:635,1(2),1(2)
Collection_UnsafeIteratorMonitor @ Transformer.java:648,1(17),1(17)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:87,3(8),3(8)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:92,1(10),1(8)
Collection_UnsafeIteratorMonitor @ TypeCache.java:454,1(10),1(10)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:5148,1(0),1(0)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7777,1(21),1(7)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7935,1(10),1(10)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7951,3(8),1(2)
Collection_UnsafeIteratorMonitor @ TypeList.java:99,4(74),4(43)
Collection_UnsafeIteratorMonitor @ TypeList.java:302,3(95),3(62)
Collection_UnsafeIteratorMonitor @ TypeList.java:313,1(22),1(2)
Collection_UnsafeIteratorMonitor @ TypeList.java:324,4(150),4(11)
Collection_UnsafeIteratorMonitor @ TypeList.java:335,5(856),4(92)
Collection_UnsafeIteratorMonitor @ TypeList.java:346,2(102),2(38)
Collection_UnsafeIteratorMonitor @ TypeResolutionStrategy.java:102,2(1),2(1)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:617,1(45),1(20)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:1249,1(58),1(14)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6002,1(10),1(1)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6006,1(10),1(10)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6026,1(10),1(10)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6036,1(10),1(10)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6039,2(9),2(9)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6042,4(7),4(7)
Collection_UnsafeIteratorMonitor @ Util.java:50,30(3786309),30(3786309)
Collection_UnsafeIteratorMonitor @ Util.java:87,10(1638175),3(29997)
Collection_UnsafeIteratorMonitor @ Visualizer.java:74,8(20445),5(1064)
Collection_UnsafeIteratorMonitor @ Visualizer.java:87,7(0),6(0)
Collection_UnsynchronizedAddAllMonitor @ ByteCodeAppender.java:141,1(14),1(14)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:48,1(16),1(9)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:66,1(20),1(9)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:82,1(70),1(3)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:83,1(70),1(13)
Collection_UnsynchronizedAddAllMonitor @ ElementMatcher.java:134,1(84),1(2)
Collection_UnsynchronizedAddAllMonitor @ ElementMatcher.java:202,1(16),1(11)
Collection_UnsynchronizedAddAllMonitor @ FieldRegistry.java:123,1(14),1(14)
Collection_UnsynchronizedAddAllMonitor @ MethodGraph.java:1020,1(219),1(29)
Collection_UnsynchronizedAddAllMonitor @ MultipleParentClassLoader.java:379,1(13),1(13)
Collection_UnsynchronizedAddAllMonitor @ NonLeafHelper.java:91,1(64074),1(3219)
Collection_UnsynchronizedAddAllMonitor @ NonLeafHelper.java:101,1(5942),1(293)
Collection_UnsynchronizedAddAllMonitor @ NonLeafHelper.java:112,1(70016),1(3496)
Collection_UnsynchronizedAddAllMonitor @ StackManipulation.java:218,1(97),1(33)
Collection_UnsynchronizedAddAllMonitor @ Util.java:73,1(321046),1(10000)
Collection_UnsynchronizedAddAllMonitor @ Util.java:90,1(1638184),1(9999)
Collection_UnsynchronizedAddAllMonitor @ Visualizer.java:80,1(24775),1(1284)
Collections_SortBeforeBinarySearchMonitor @ AllArguments.java:214,2(12),2(12)
Collections_SortBeforeBinarySearchMonitor @ BackpressureTest.java:188,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ BackpressureTest.java:202,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:141,1(14),1(2)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:143,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeElement.java:160,2(8),2(8)
Collections_SortBeforeBinarySearchMonitor @ CachedFields.java:192,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CachedFields.java:193,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CollectionErasureMatcher.java:53,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:47,1(16),1(2)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:66,1(20),1(9)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:82,1(70),1(8)
Collections_SortBeforeBinarySearchMonitor @ ConstructorStrategy.java:198,2(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:134,1(67),1(34)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:136,2(123),2(19)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:202,2(9),2(9)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:204,2(35),2(20)
Collections_SortBeforeBinarySearchMonitor @ ElementMatchers.java:602,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:122,1(14),1(14)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:139,2(9),2(9)
Collections_SortBeforeBinarySearchMonitor @ FilterableList.java:126,9(119),1(7)
Collections_SortBeforeBinarySearchMonitor @ FlatBuffersHelper.java:151,10(56002),3(2817)
Collections_SortBeforeBinarySearchMonitor @ Kryo.java:436,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ LeafHelper.java:34,4(10028),3(532)
Collections_SortBeforeBinarySearchMonitor @ LeafHelper.java:69,1(64596),1(3177)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:118,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:129,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:474,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ MethodCallProxy.java:408,2(14),1(4)
Collections_SortBeforeBinarySearchMonitor @ MethodConstant.java:141,2(5),2(5)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegation.java:950,2(2),2(2)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:455,4(38),4(6)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:972,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:1095,2(22),1(22)
Collections_SortBeforeBinarySearchMonitor @ MethodDescription.java:1988,2(30),1(4)
Collections_SortBeforeBinarySearchMonitor @ MethodList.java:90,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ MethodRegistry.java:503,4(7),4(7)
Collections_SortBeforeBinarySearchMonitor @ MethodVariableAccess.java:235,2(2),2(2)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:354,3(6),3(6)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:379,4(10),3(10)
Collections_SortBeforeBinarySearchMonitor @ NonLeafFlatBuffers.java:130,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:62,1(21321),1(1121)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:89,1(64074),1(3227)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:90,1(64074),1(3103)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:91,1(64074),1(3274)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:100,2(5940),2(313)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:101,2(5940),1(304)
Collections_SortBeforeBinarySearchMonitor @ OperatorToObservableList.java:110,14(47),3(5)
Collections_SortBeforeBinarySearchMonitor @ OperatorToObservableSortedList.java:97,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:96,2(7),2(2)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:107,3(437),3(37)
Collections_SortBeforeBinarySearchMonitor @ RTree.java:393,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ RTree.java:400,1(420),1(37)
Collections_SortBeforeBinarySearchMonitor @ RTree.java:407,3(1),3(1)
Collections_SortBeforeBinarySearchMonitor @ RTree.java:412,12(8),10(8)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:129,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:202,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:263,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ RTreeTest.java:770,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ SerializerFlatBuffers.java:157,8(1822),5(85)
Collections_SortBeforeBinarySearchMonitor @ SplitterQuadratic.java:39,79(46371),10(2306)
Collections_SortBeforeBinarySearchMonitor @ SplitterQuadratic.java:63,4(46446),3(2394)
Collections_SortBeforeBinarySearchMonitor @ SplitterQuadratic.java:66,4(46446),2(2343)
Collections_SortBeforeBinarySearchMonitor @ SplitterRStar.java:49,3(135527),2(6829)
Collections_SortBeforeBinarySearchMonitor @ SplitterRStar.java:99,2(157887),1(7768)
Collections_SortBeforeBinarySearchMonitor @ SplitterRStarTest.java:21,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:218,5(50),5(50)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:220,8(306),7(92)
Collections_SortBeforeBinarySearchMonitor @ SubscriptionList.java:82,2(333),2(43)
Collections_SortBeforeBinarySearchMonitor @ TargetMethodAnnotationDrivenBinder.java:85,3(2),3(2)
Collections_SortBeforeBinarySearchMonitor @ TestSubscriber.java:277,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ Transformer.java:639,1(2),1(2)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:303,2(22),2(6)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:336,4(351),3(17)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:347,1(16),1(15)
Collections_SortBeforeBinarySearchMonitor @ Util.java:73,1(321046),1(10000)
Collections_SortBeforeBinarySearchMonitor @ Util.java:80,1(70016),1(3548)
Collections_SortBeforeBinarySearchMonitor @ Util.java:89,9(1631174),2(19998)
Collections_SortBeforeBinarySearchMonitor @ Util.java:90,1(7001),1(401)
Collections_SortBeforeBinarySearchMonitor @ Utilities.java:30,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Visualizer.java:71,16(24767),16(24767)
Console_CloseReaderMonitor @ Utilities.java:32,1(0),1(0)
InputStream_ManipulateAfterCloseMonitor @ GreekEarthquakes.java:40,1(5),1(4)
InputStream_ManipulateAfterCloseMonitor @ Serializers.java:202,1(3),1(3)
InputStream_MarkAfterCloseMonitor @ GreekEarthquakes.java:40,1(5),1(5)
InputStream_MarkAfterCloseMonitor @ Serializers.java:202,1(3),1(1)
Iterator_HasNextMonitor @ AllArguments.java:206,3(33),3(17)
Iterator_HasNextMonitor @ AnnotationAppender.java:643,1(36),1(29)
Iterator_HasNextMonitor @ AnnotationAppender.java:743,1(127),1(85)
Iterator_HasNextMonitor @ AnnotationDescription.java:578,4(32),4(16)
Iterator_HasNextMonitor @ AnnotationList.java:104,4(141),4(24)
Iterator_HasNextMonitor @ AnnotationList.java:130,2(14),2(12)
Iterator_HasNextMonitor @ ArrayFactory.java:294,3(59),2(10)
Iterator_HasNextMonitor @ ArrayFactory.java:310,3(33),3(9)
Iterator_HasNextMonitor @ ByteCodeAppender.java:139,1(17),1(6)
Iterator_HasNextMonitor @ ByteCodeAppender.java:155,3(0),3(0)
Iterator_HasNextMonitor @ ByteCodeElement.java:159,3(23),3(23)
Iterator_HasNextMonitor @ ClassInjector.java:115,2(1),2(0)
Iterator_HasNextMonitor @ ClassInjector.java:120,2(1),2(0)
Iterator_HasNextMonitor @ ClassInjector.java:242,2(1),2(1)
Iterator_HasNextMonitor @ CollectionErasureMatcher.java:52,1(2),1(2)
Iterator_HasNextMonitor @ CollectionItemMatcher.java:47,3(111),3(17)
Iterator_HasNextMonitor @ CollectionOneToOneMatcher.java:58,1(2),1(2)
