Loc,Total,Default
StringBuilder_ThreadSafeMonitor @ IMeasures.java:229,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:48,1(168),1(15)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:59,1(1700),1(94)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:63,1(1609),1(92)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:106,1(8570),1(451)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:150,1(2478),1(174)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:202,1(1652),1(111)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:206,1(1507),1(83)
StringBuilder_ThreadSafeMonitor @ IVariableFactory.java:890,1(17042),1(884)
StringBuilder_ThreadSafeMonitor @ PropArborescences.java:177,1(3679),1(191)
StringBuilder_ThreadSafeMonitor @ Propagator.java:780,2(6),2(6)
StringBuilder_ThreadSafeMonitor @ Set_Std_BitSet.java:117,3(3),3(3)
StringBuilder_ThreadSafeMonitor @ Set_Std_BitSet.java:119,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ SymmetryBreakingDirectedTest.java:115,1(139),1(7)
StringBuilder_ThreadSafeMonitor @ SymmetryBreakingTest.java:126,1(221),1(81)
StringBuilder_ThreadSafeMonitor @ UndirectedGraph.java:91,2(2),2(2)
Throwable_InitCauseOnceMonitor @ Solver.java:209,1(835),1(48)
Throwable_InitCauseOnceMonitor @ SymmetryBreakingDirectedTest.java:57,1(289018),1(9999)
__TOTAL__,12375(15157156),10420(144026)
