Loc,Total,Default
Iterator_RemoveOnceMonitor @ BellmanFordShortestPath.java:122,12(701282),3(29999)
Iterator_RemoveOnceMonitor @ BellmanFordShortestPath.java:146,1(39017),1(1967)
Iterator_RemoveOnceMonitor @ BellmanFordShortestPath.java:160,91(48853),25(2579)
Iterator_RemoveOnceMonitor @ CharTreeSegmenter.java:221,43(1079),43(1079)
Iterator_RemoveOnceMonitor @ CharTreeSegmenter.java:222,43(20789),3(1047)
Iterator_RemoveOnceMonitor @ CharsetFileCorpus.java:51,1(79),1(11)
Iterator_RemoveOnceMonitor @ CompanyRecognitor.java:34,34(6958),6(384)
Iterator_RemoveOnceMonitor @ ConnectivityInspector.java:111,73(100724),73(100724)
Iterator_RemoveOnceMonitor @ CooccurrenceNPathGenerator.java:56,4(19706),1(1013)
Iterator_RemoveOnceMonitor @ CooccurrenceNPathGenerator.java:63,4(19706),2(986)
Iterator_RemoveOnceMonitor @ CooccurrenceNPathGenerator.java:71,4(19706),3(1099)
Iterator_RemoveOnceMonitor @ CrossComponentIterator.java:133,1(100796),1(5098)
Iterator_RemoveOnceMonitor @ CrossComponentIterator.java:299,6(1281198),4(39996)
Iterator_RemoveOnceMonitor @ DateTimeRecognitor.java:67,31(6961),11(380)
Iterator_RemoveOnceMonitor @ DateTimeRecognitor.java:131,1(2447),1(154)
Iterator_RemoveOnceMonitor @ DefaultTermGraph.java:164,37(6955),9(366)
Iterator_RemoveOnceMonitor @ DefaultTermGraph.java:173,35(41917),5(2087)
Iterator_RemoveOnceMonitor @ DefaultTermPath.java:112,4(6004),1(304)
Iterator_RemoveOnceMonitor @ DefaultTermPath.java:211,39(41913),13(2175)
Iterator_RemoveOnceMonitor @ ForeignNameRecognitor.java:48,34(6958),7(318)
Iterator_RemoveOnceMonitor @ ForeignNameRecognitor.java:98,1(15767),1(854)
Iterator_RemoveOnceMonitor @ ForeignNameRecognitor.java:138,1(2821),1(164)
Iterator_RemoveOnceMonitor @ ForeignNameRecognitor.java:146,1(2821),1(142)
Iterator_RemoveOnceMonitor @ HMMTokenizer.java:144,1(1121),1(66)
Iterator_RemoveOnceMonitor @ HMMTokenizer.java:146,7(6725),3(372)
Iterator_RemoveOnceMonitor @ HMMTokenizer.java:156,7(1115),4(79)
Iterator_RemoveOnceMonitor @ KShortestPaths.java:157,27(1095),26(1095)
Iterator_RemoveOnceMonitor @ KShortestPaths.java:167,7(1115),3(60)
Iterator_RemoveOnceMonitor @ KShortestPathsIterator.java:157,16(14062),8(815)
Iterator_RemoveOnceMonitor @ KShortestPathsIterator.java:247,16(12960),8(719)
Iterator_RemoveOnceMonitor @ KShortestPathsIterator.java:253,8(48036),4(2507)
Iterator_RemoveOnceMonitor @ KShortestPathsIterator.java:329,4(45774),2(2293)
Iterator_RemoveOnceMonitor @ NatureRecognitor.java:36,30(6962),2(391)
Iterator_RemoveOnceMonitor @ NatureRecognitor.java:38,12(84138),4(4064)
Iterator_RemoveOnceMonitor @ NatureRecognitor.java:52,91(6901),91(6901)
