Loc,Total,Default
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:108,1(9999),1(527)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:123,1(9586),1(507)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:133,1(17),1(1)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:137,1(129),1(45)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:141,1(53),1(8)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:145,1(56),1(10)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:151,1(46),1(24)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:154,1(87),1(10)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:157,1(20),1(20)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:160,1(113),1(39)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:165,1(9999),1(524)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:168,1(9999),1(475)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:171,1(9999),1(518)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:174,1(9999),1(525)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:179,1(484),1(43)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:183,1(967),1(106)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:187,1(639),1(90)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:190,1(4024),1(208)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:208,1(6796),1(364)
Appendable_ThreadSafeMonitor @ MorphotacticEngine.java:210,1(10000),1(520)
Appendable_ThreadSafeMonitor @ Transition.java:116,1(9999),1(481)
Appendable_ThreadSafeMonitor @ Transition.java:255,1(9999),1(507)
Appendable_ThreadSafeMonitor @ Transition.java:262,1(265),1(36)
Appendable_ThreadSafeMonitor @ Transition.java:276,1(9999),1(508)
Appendable_ThreadSafeMonitor @ Transition.java:283,1(34),1(11)
Appendable_ThreadSafeMonitor @ Transition.java:289,1(236),1(18)
Appendable_ThreadSafeMonitor @ Transition.java:299,1(16),1(16)
Appendable_ThreadSafeMonitor @ Transition.java:303,1(136),1(11)
Appendable_ThreadSafeMonitor @ Transition.java:309,1(1164),1(78)
Appendable_ThreadSafeMonitor @ Transition.java:320,1(173),1(15)
Appendable_ThreadSafeMonitor @ Transition.java:324,1(140),1(4)
Appendable_ThreadSafeMonitor @ Transition.java:328,1(3),1(3)
Appendable_ThreadSafeMonitor @ Transition.java:334,1(848),1(48)
Appendable_ThreadSafeMonitor @ Transition.java:343,1(721),1(50)
Appendable_ThreadSafeMonitor @ Transition.java:350,1(3105),1(171)
Appendable_ThreadSafeMonitor @ Transition.java:356,1(719),1(70)
Appendable_ThreadSafeMonitor @ Transition.java:362,1(14),1(14)
Appendable_ThreadSafeMonitor @ Transition.java:368,1(126),1(8)
Appendable_ThreadSafeMonitor @ Transition.java:372,1(9999),1(488)
Appendable_ThreadSafeMonitor @ Transition.java:385,1(26),1(13)
Appendable_ThreadSafeMonitor @ Transition.java:393,1(9999),1(529)
Appendable_ThreadSafeMonitor @ Transition.java:429,1(10000),1(495)
Appendable_ThreadSafeMonitor @ Transition.java:431,1(10000),1(515)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:390,1(79),1(28)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:393,1(58),1(25)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:396,1(143),1(46)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:400,1(1294),1(85)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:456,1(69),1(28)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:468,1(24),1(24)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:473,1(21),1(12)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:476,1(76),1(8)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:479,1(19),1(8)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:482,1(61),1(31)
Appendable_ThreadSafeMonitor @ TxtDictionary.java:501,1(30),1(21)
Appendable_ThreadSafeMonitor @ XmlDocument.java:68,1(7603),1(454)
Closeable_MultipleCloseMonitor @ LongestRootFirstDisambiguation.java:45,1(0),1(0)
Collection_UnsafeIteratorMonitor @ Corpus.java:154,1(7),1(7)
Collection_UnsafeIteratorMonitor @ CounterHashMap.java:82,4(601),1(33)
Collection_UnsafeIteratorMonitor @ FiniteStateMachine.java:148,141(559519),141(559519)
Collection_UnsafeIteratorMonitor @ FsmMorphologicalAnalyzer.java:616,10(6744),5(334)
Collection_UnsafeIteratorMonitor @ FsmMorphologicalAnalyzer.java:662,20(199980),16(10358)
Collection_UnsafeIteratorMonitor @ FsmParse.java:662,15(106193),3(5362)
Collection_UnsafeIteratorMonitor @ FsmParseList.java:146,25(8094),8(417)
Collection_UnsafeIteratorMonitor @ FsmParseList.java:174,24(119),8(20)
Collection_UnsafeIteratorMonitor @ InflectionalGroup.java:177,7(260),4(34)
Collection_UnsafeIteratorMonitor @ InflectionalGroup.java:193,8(4480),2(227)
Collection_UnsafeIteratorMonitor @ MorphologicalParse.java:456,4(231),3(44)
Collection_UnsafeIteratorMonitor @ MorphologicalParse.java:481,6(4176),4(216)
Collection_UnsafeIteratorMonitor @ NGramNode.java:150,213(26167),15(1318)
Collection_UnsafeIteratorMonitor @ NGramNode.java:187,213(26167),213(26167)
Collection_UnsafeIteratorMonitor @ NGramNode.java:195,3(1),3(1)
Collection_UnsafeIteratorMonitor @ XmlElement.java:64,6(678),3(45)
Collection_UnsynchronizedAddAllMonitor @ NGram.java:135,1(9999),1(592)
Collection_UnsynchronizedAddAllMonitor @ Trie.java:44,5(19996),1(1082)
Collections_SortBeforeBinarySearchMonitor @ Corpus.java:140,1(3),1(2)
Collections_SortBeforeBinarySearchMonitor @ DummyDisambiguation.java:32,25(19083),25(19083)
Collections_SortBeforeBinarySearchMonitor @ FiniteStateMachine.java:52,1(3),1(1)
Collections_SortBeforeBinarySearchMonitor @ FiniteStateMachine.java:173,14(25),12(15)
Collections_SortBeforeBinarySearchMonitor @ FiniteStateMachine.java:195,13(8),13(8)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:398,4(6),4(6)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:419,6(6),6(6)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:427,743(16817),743(16817)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:431,29(375),29(375)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:443,89(6031),89(6031)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:447,4(36),3(11)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:451,2(8),2(8)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:459,2(5),2(5)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:471,1(11),1(11)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:483,1112(30136),1112(30136)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:488,1(9),1(5)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:492,10(29),9(20)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:496,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:500,19(45),6(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:504,5(12),5(12)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:508,13(239),13(238)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:513,452(8028),452(8028)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:517,10(10),4(2)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:521,997(46843),50(2439)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:525,23(97),11(22)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:529,320(12124),319(12124)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:533,11(12),3(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:537,8(108),7(20)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:541,15(117),15(117)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:545,10(18),6(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:549,79(896),79(896)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:756,20958(133146),20958(133146)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:763,62(6521),14(420)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:765,13(6487),4(326)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:965,1(11),1(11)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:979,2(43),2(22)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:996,1(8),1(2)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1003,1(41),1(5)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1010,1(9),1(9)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1017,1(49),1(49)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1024,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1031,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1038,1(34),1(16)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1045,1(85),1(13)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1052,1(174),1(12)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1101,1(1077),1(77)
Collections_SortBeforeBinarySearchMonitor @ FsmMorphologicalAnalyzer.java:1104,1(167),1(17)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:47,1(71),1(12)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:49,1(94),1(31)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:72,1(173),1(79)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:74,1(181),1(21)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:95,1(1235),1(80)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:97,1(1337),1(79)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:117,1(9999),1(500)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:119,1(9999),1(492)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:137,6(5309),1(255)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:140,1(8341),1(437)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:142,7(13585),1(675)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:244,1(9999),1(492)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:246,1(10000),1(517)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:325,14(139986),5(6899)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:329,14(139986),6(7171)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:333,14(139986),6(6942)
Collections_SortBeforeBinarySearchMonitor @ FsmParse.java:337,15(103817),8(5209)
Collections_SortBeforeBinarySearchMonitor @ FsmParseList.java:65,1(1192),1(80)
Collections_SortBeforeBinarySearchMonitor @ HmmDisambiguation.java:135,25(19083),25(19083)
Collections_SortBeforeBinarySearchMonitor @ InflectionalGroup.java:108,6(45591),4(2262)
Collections_SortBeforeBinarySearchMonitor @ InflectionalGroup.java:117,1(9999),1(509)
Collections_SortBeforeBinarySearchMonitor @ LongestRootFirstDisambiguation.java:95,25(19083),25(19083)
Collections_SortBeforeBinarySearchMonitor @ MorphologicalParse.java:62,5(4729),2(256)
Collections_SortBeforeBinarySearchMonitor @ MorphologicalParse.java:65,1(9999),1(514)
Collections_SortBeforeBinarySearchMonitor @ MorphologicalParse.java:73,6(41643),2(2076)
Collections_SortBeforeBinarySearchMonitor @ RootFirstDisambiguation.java:168,25(19082),25(19082)
Collections_SortBeforeBinarySearchMonitor @ Sentence.java:171,25(76407),24(76407)
Collections_SortBeforeBinarySearchMonitor @ TxtDictionary.java:283,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ TxtWord.java:55,15(12995),1(615)
Collections_SortBeforeBinarySearchMonitor @ XmlElement.java:89,4(221),3(35)
Console_CloseReaderMonitor @ LongestRootFirstDisambiguation.java:45,1(0),1(0)
Iterator_HasNextMonitor @ Corpus.java:154,1(7),1(7)
Iterator_HasNextMonitor @ CounterHashMap.java:82,4(605),2(36)
Iterator_HasNextMonitor @ FiniteStateMachine.java:148,141(559519),141(559519)
Iterator_HasNextMonitor @ FsmMorphologicalAnalyzer.java:616,11(6820),5(354)
Iterator_HasNextMonitor @ FsmMorphologicalAnalyzer.java:662,20(5234725),20(5234725)
Iterator_HasNextMonitor @ FsmParse.java:662,15(105683),4(5197)
Iterator_HasNextMonitor @ FsmParseList.java:146,10(8207),5(439)
Iterator_HasNextMonitor @ FsmParseList.java:174,14(149),6(21)
Iterator_HasNextMonitor @ InflectionalGroup.java:177,6(281),3(18)
Iterator_HasNextMonitor @ InflectionalGroup.java:193,8(4547),6(232)
Iterator_HasNextMonitor @ MorphologicalParse.java:456,4(281),1(18)
Iterator_HasNextMonitor @ MorphologicalParse.java:481,7(4112),3(236)
Iterator_HasNextMonitor @ NGramNode.java:150,213(26168),213(26168)
Iterator_HasNextMonitor @ NGramNode.java:187,76(1282),76(1281)
Iterator_HasNextMonitor @ NGramNode.java:195,3(1),3(1)
Iterator_HasNextMonitor @ XmlElement.java:64,6(735),5(63)
Iterator_RemoveOnceMonitor @ Corpus.java:154,1(7),1(7)
Iterator_RemoveOnceMonitor @ CounterHashMap.java:82,4(575),3(57)
Iterator_RemoveOnceMonitor @ FiniteStateMachine.java:148,141(559519),141(559519)
Iterator_RemoveOnceMonitor @ FsmMorphologicalAnalyzer.java:616,9(6559),5(355)
Iterator_RemoveOnceMonitor @ FsmMorphologicalAnalyzer.java:662,19(3767112),19(3767112)
Iterator_RemoveOnceMonitor @ FsmParse.java:662,13(81792),3(4119)
Iterator_RemoveOnceMonitor @ FsmParseList.java:146,12(8195),5(435)
Iterator_RemoveOnceMonitor @ FsmParseList.java:174,11(122),7(19)
Iterator_RemoveOnceMonitor @ InflectionalGroup.java:177,5(302),2(20)
Iterator_RemoveOnceMonitor @ InflectionalGroup.java:193,5(4431),5(283)
Iterator_RemoveOnceMonitor @ MorphologicalParse.java:456,3(247),1(21)
Iterator_RemoveOnceMonitor @ MorphologicalParse.java:481,4(4105),2(212)
Iterator_RemoveOnceMonitor @ NGramNode.java:150,74(1304),74(1304)
Iterator_RemoveOnceMonitor @ NGramNode.java:187,213(26168),213(26167)
Iterator_RemoveOnceMonitor @ NGramNode.java:195,3(1),3(1)
Iterator_RemoveOnceMonitor @ XmlElement.java:64,4(713),3(43)
Map_CollectionViewAddMonitor @ CounterHashMap.java:82,1(607),1(74)
Map_CollectionViewAddMonitor @ NGramNode.java:150,1(1309),1(70)
Map_CollectionViewAddMonitor @ NGramNode.java:195,1(3),1(3)
Map_UnsafeIteratorMonitor @ CounterHashMap.java:82,5(12618),3(642)
Map_UnsafeIteratorMonitor @ NGramNode.java:150,214(52548),21(2645)
Map_UnsafeIteratorMonitor @ NGramNode.java:187,213(26168),13(1299)
Map_UnsafeIteratorMonitor @ NGramNode.java:195,4(4),4(4)
Reader_ManipulateAfterCloseMonitor @ LongestRootFirstDisambiguation.java:45,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ FsmMorphologicalAnalyzer.java:394,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ FsmMorphologicalAnalyzer.java:401,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ FsmMorphologicalAnalyzer.java:404,1(23),1(2)
StringBuilder_ThreadSafeMonitor @ FsmMorphologicalAnalyzer.java:410,1(25),1(8)
StringBuilder_ThreadSafeMonitor @ FsmMorphologicalAnalyzer.java:475,1(4814),1(221)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:40,1(161),1(22)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:65,1(193),1(43)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:401,1(268),1(23)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:404,1(539),1(51)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:407,1(56),1(19)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:410,1(51),1(7)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:413,1(177),1(22)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:416,1(44),1(37)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:419,1(30),1(22)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:425,1(66),1(17)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:540,1(10000),1(503)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:543,1(9999),1(508)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:546,1(2699),1(144)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:549,1(203),1(63)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:552,1(33),1(4)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:555,1(830),1(48)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:558,1(8354),1(455)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:561,1(15),1(9)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:564,1(32),1(4)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:567,1(10),1(10)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:570,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:573,1(307),1(38)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:576,1(1784),1(102)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:579,1(1590),1(99)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:582,1(2947),1(181)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:585,1(6864),1(338)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:591,1(59),1(25)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:594,1(55),1(6)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:607,1(256),1(14)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:610,1(188),1(25)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:616,1(56),1(12)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:619,1(27),1(27)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:621,1(570),1(53)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:632,1(68),1(4)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:635,1(9947),1(530)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:665,1(9999),1(476)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:667,1(10000),1(508)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:682,1(10001),1(541)
StringBuilder_ThreadSafeMonitor @ FsmParse.java:685,1(9999),1(500)
StringBuilder_ThreadSafeMonitor @ FsmParseList.java:301,1(3806),1(216)
StringBuilder_ThreadSafeMonitor @ InflectionalGroup.java:150,1(9999),1(510)
StringBuilder_ThreadSafeMonitor @ MorphologicalParse.java:122,1(9299),1(492)
StringBuilder_ThreadSafeMonitor @ MorphologicalParse.java:230,1(10000),1(491)
StringBuilder_ThreadSafeMonitor @ MorphologicalParse.java:1002,1(9999),1(486)
StringBuilder_ThreadSafeMonitor @ MorphologicalParse.java:1004,1(5655),1(282)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:19,1(57),1(57)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:24,1(19),1(19)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:35,1(9999),1(558)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:40,1(2501),1(118)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:48,1(309),1(21)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:52,1(40),1(6)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:55,1(209),1(24)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:57,1(709),1(48)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:62,1(9999),1(548)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:65,1(9999),1(551)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:73,1(5925),1(312)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:80,1(491),1(54)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:84,1(237),1(22)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:87,1(9999),1(504)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:90,1(1900),1(128)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:96,1(1934),1(118)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:99,1(9999),1(500)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:105,1(248),1(18)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:108,1(10000),1(563)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:123,1(9905),1(472)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:133,1(16),1(7)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:137,1(135),1(28)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:141,1(49),1(11)
StringBuilder_ThreadSafeMonitor @ MorphotacticEngine.java:145,1(58),1(15)
