Loc,Total,Default
Appendable_ThreadSafeMonitor @ Xeger.java:193,63(220037),6(11096)
Appendable_ThreadSafeMonitor @ XegerTest.java:82,1(109999),1(5485)
Arrays_SortBeforeBinarySearchMonitor @ State.java:137,1(2527910),1(9999)
Collection_UnsafeIteratorMonitor @ Automaton.java:289,8(881396),4(39996)
Collection_UnsafeIteratorMonitor @ Automaton.java:313,7(267255),5(13229)
Collection_UnsafeIteratorMonitor @ Automaton.java:329,6(13200),4(662)
Collection_UnsafeIteratorMonitor @ Automaton.java:339,5(6598),4(331)
Collection_UnsafeIteratorMonitor @ Automaton.java:341,3(77215),3(3882)
Collection_UnsafeIteratorMonitor @ Automaton.java:371,6(13200),4(688)
Collection_UnsafeIteratorMonitor @ Automaton.java:376,3(152232),3(7614)
Collection_UnsafeIteratorMonitor @ Automaton.java:407,8(13198),5(693)
Collection_UnsafeIteratorMonitor @ Automaton.java:408,5(161034),4(8105)
Collection_UnsafeIteratorMonitor @ Automaton.java:416,2(13204),2(671)
Collection_UnsafeIteratorMonitor @ Automaton.java:433,7(13199),5(656)
Collection_UnsafeIteratorMonitor @ Automaton.java:435,7(13199),1(687)
Collection_UnsafeIteratorMonitor @ Automaton.java:436,5(158833),2(8045)
Collection_UnsafeIteratorMonitor @ Automaton.java:442,4(152231),2(7798)
Collection_UnsafeIteratorMonitor @ Automaton.java:461,7(13199),4(640)
Collection_UnsafeIteratorMonitor @ Automaton.java:464,5(158833),5(8056)
Collection_UnsafeIteratorMonitor @ Automaton.java:519,5(6598),3(333)
Collection_UnsafeIteratorMonitor @ Automaton.java:648,3(34204),2(1713)
Collection_UnsafeIteratorMonitor @ Automaton.java:650,3(34204),2(1767)
Collection_UnsafeIteratorMonitor @ Automaton.java:655,2(98217),2(4950)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:88,1(4201),1(237)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:99,2(4200),2(221)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:103,2(4200),2(221)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:113,2(4200),2(242)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:125,3(8201),2(422)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:223,1(21800),1(1108)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:227,1(2200),1(124)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:417,1(2200),1(119)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:421,1(2200),1(119)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:466,2(77216),2(3819)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:473,1(274664),1(10000)
Collection_UnsafeIteratorMonitor @ BasicOperations.java:474,3(274662),1(10001)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:232,1(4201),1(225)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:241,5(6598),4(352)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:295,8(48414),4(2492)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:319,7(92619),6(4675)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:331,928(264933),928(264933)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:335,137(68277),137(68277)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:361,135(171130),135(171129)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:374,2(81618),2(3974)
Collection_UnsafeIteratorMonitor @ MinimizationOperations.java:386,3(81617),3(4099)
Collection_UnsafeIteratorMonitor @ State.java:110,4(298872),4(15030)
Collection_UnsynchronizedAddAllMonitor @ State.java:131,1(60609),1(2976)
Collections_SortBeforeBinarySearchMonitor @ Automaton.java:280,11(100226),3(5054)
Collections_SortBeforeBinarySearchMonitor @ Automaton.java:307,12(49602),2(2497)
Collections_SortBeforeBinarySearchMonitor @ Automaton.java:441,10(13196),10(13196)
Collections_SortBeforeBinarySearchMonitor @ BasicOperations.java:216,1(2000),1(122)
Collections_SortBeforeBinarySearchMonitor @ BasicOperations.java:460,5(6598),3(371)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:146,12(97015),1(4956)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:251,5(6598),3(369)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:283,8(13198),8(13198)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:288,10(94816),8(4797)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:307,7(6596),4(327)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:324,10(39409),4(1994)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:337,4(68410),3(3446)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:366,5(6598),3(351)
Collections_SortBeforeBinarySearchMonitor @ MinimizationOperations.java:367,5(6598),3(307)
Collections_SortBeforeBinarySearchMonitor @ RegExp.java:412,1(4401),1(242)
Collections_SortBeforeBinarySearchMonitor @ XegerTest.java:70,1(199),1(16)
Collections_SortBeforeBinarySearchMonitor @ XegerTest.java:89,1(1999),1(106)
Iterator_HasNextMonitor @ Automaton.java:289,5(881399),2(19998)
Iterator_HasNextMonitor @ Automaton.java:313,5(267257),4(13311)
Iterator_HasNextMonitor @ Automaton.java:329,6(13200),4(657)
Iterator_HasNextMonitor @ Automaton.java:339,5(6598),3(340)
Iterator_HasNextMonitor @ Automaton.java:341,3(77215),2(3952)
Iterator_HasNextMonitor @ Automaton.java:371,6(13200),4(681)
Iterator_HasNextMonitor @ Automaton.java:376,3(152232),3(7582)
Iterator_HasNextMonitor @ Automaton.java:407,8(13198),5(656)
Iterator_HasNextMonitor @ Automaton.java:408,5(161034),5(7915)
Iterator_HasNextMonitor @ Automaton.java:416,2(13204),2(656)
Iterator_HasNextMonitor @ Automaton.java:433,7(13199),5(691)
Iterator_HasNextMonitor @ Automaton.java:435,7(13199),4(619)
Iterator_HasNextMonitor @ Automaton.java:436,5(158833),4(7961)
Iterator_HasNextMonitor @ Automaton.java:442,4(152231),2(7573)
Iterator_HasNextMonitor @ Automaton.java:461,7(13199),4(659)
Iterator_HasNextMonitor @ Automaton.java:464,5(158833),3(8008)
Iterator_HasNextMonitor @ Automaton.java:519,5(6598),4(325)
Iterator_HasNextMonitor @ Automaton.java:648,3(34204),2(1753)
Iterator_HasNextMonitor @ Automaton.java:650,3(34204),2(1716)
Iterator_HasNextMonitor @ Automaton.java:655,2(98217),2(4915)
Iterator_HasNextMonitor @ BasicOperations.java:88,1(4201),1(236)
Iterator_HasNextMonitor @ BasicOperations.java:99,2(4200),2(214)
Iterator_HasNextMonitor @ BasicOperations.java:103,2(4200),2(211)
Iterator_HasNextMonitor @ BasicOperations.java:113,2(4200),2(227)
Iterator_HasNextMonitor @ BasicOperations.java:125,3(8201),2(417)
Iterator_HasNextMonitor @ BasicOperations.java:223,1(21800),1(1085)
Iterator_HasNextMonitor @ BasicOperations.java:227,1(2200),1(151)
Iterator_HasNextMonitor @ BasicOperations.java:417,1(2200),1(118)
Iterator_HasNextMonitor @ BasicOperations.java:421,1(2200),1(113)
Iterator_HasNextMonitor @ BasicOperations.java:466,2(77216),2(3847)
Iterator_HasNextMonitor @ BasicOperations.java:473,1(274664),1(9999)
Iterator_HasNextMonitor @ BasicOperations.java:474,3(274662),3(13322)
Iterator_HasNextMonitor @ MinimizationOperations.java:232,1(4201),1(227)
Iterator_HasNextMonitor @ MinimizationOperations.java:241,5(6598),3(355)
Iterator_HasNextMonitor @ MinimizationOperations.java:295,7(48415),3(2376)
Iterator_HasNextMonitor @ MinimizationOperations.java:319,7(92619),4(4632)
Iterator_HasNextMonitor @ MinimizationOperations.java:331,7(265854),4(13245)
Iterator_HasNextMonitor @ MinimizationOperations.java:335,4(68410),3(3460)
Iterator_HasNextMonitor @ MinimizationOperations.java:361,4(171261),2(8560)
Iterator_HasNextMonitor @ MinimizationOperations.java:374,2(81618),2(4041)
Iterator_HasNextMonitor @ MinimizationOperations.java:386,3(81617),3(4101)
Iterator_HasNextMonitor @ State.java:110,4(298872),4(14931)
Iterator_RemoveOnceMonitor @ Automaton.java:289,4(792168),3(29997)
Iterator_RemoveOnceMonitor @ Automaton.java:313,4(222046),3(11148)
Iterator_RemoveOnceMonitor @ Automaton.java:329,6(13200),4(673)
Iterator_RemoveOnceMonitor @ Automaton.java:339,5(6598),3(335)
Iterator_RemoveOnceMonitor @ Automaton.java:341,2(68412),2(3413)
Iterator_RemoveOnceMonitor @ Automaton.java:371,6(13200),4(673)
Iterator_RemoveOnceMonitor @ Automaton.java:376,2(136826),2(6915)
Iterator_RemoveOnceMonitor @ Automaton.java:407,8(13198),5(688)
Iterator_RemoveOnceMonitor @ Automaton.java:408,4(152231),4(7704)
Iterator_RemoveOnceMonitor @ Automaton.java:416,2(13204),2(655)
Iterator_RemoveOnceMonitor @ Automaton.java:433,7(13199),5(661)
Iterator_RemoveOnceMonitor @ Automaton.java:435,7(13199),4(664)
Iterator_RemoveOnceMonitor @ Automaton.java:436,4(150030),4(7447)
Iterator_RemoveOnceMonitor @ Automaton.java:442,3(139026),2(6861)
Iterator_RemoveOnceMonitor @ Automaton.java:461,7(13199),4(643)
Iterator_RemoveOnceMonitor @ Automaton.java:464,4(150030),3(7462)
Iterator_RemoveOnceMonitor @ Automaton.java:519,5(6598),3(372)
Iterator_RemoveOnceMonitor @ Automaton.java:648,3(34204),2(1684)
Iterator_RemoveOnceMonitor @ Automaton.java:650,3(34204),2(1802)
Iterator_RemoveOnceMonitor @ Automaton.java:655,1(64011),1(3165)
Iterator_RemoveOnceMonitor @ BasicOperations.java:88,1(4201),1(232)
Iterator_RemoveOnceMonitor @ BasicOperations.java:99,2(4200),1(228)
Iterator_RemoveOnceMonitor @ BasicOperations.java:103,2(4200),2(237)
Iterator_RemoveOnceMonitor @ BasicOperations.java:113,2(4200),1(245)
Iterator_RemoveOnceMonitor @ BasicOperations.java:125,3(8201),2(467)
Iterator_RemoveOnceMonitor @ BasicOperations.java:223,1(21800),1(1073)
Iterator_RemoveOnceMonitor @ BasicOperations.java:227,1(2200),1(120)
Iterator_RemoveOnceMonitor @ BasicOperations.java:417,1(2200),1(114)
Iterator_RemoveOnceMonitor @ BasicOperations.java:421,1(2200),1(96)
Iterator_RemoveOnceMonitor @ BasicOperations.java:466,1(77217),1(3926)
Iterator_RemoveOnceMonitor @ BasicOperations.java:473,1(274664),1(9999)
Iterator_RemoveOnceMonitor @ BasicOperations.java:474,2(241648),2(12211)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:232,1(4201),1(226)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:241,5(6598),3(425)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:295,7(48415),5(2411)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:319,7(92619),4(4678)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:331,6(84616),2(4259)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:335,4(68410),2(3504)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:361,4(171261),3(8502)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:374,2(81618),2(4047)
Iterator_RemoveOnceMonitor @ MinimizationOperations.java:386,3(81617),3(4044)
Iterator_RemoveOnceMonitor @ State.java:110,4(298872),4(15053)
ListIterator_RemoveOnceMonitor @ MinimizationOperations.java:295,7(48415),5(2446)
ListIterator_RemoveOnceMonitor @ MinimizationOperations.java:319,7(92619),6(4705)
ListIterator_RemoveOnceMonitor @ MinimizationOperations.java:374,2(81618),2(4136)
StringBuilder_ThreadSafeMonitor @ Xeger.java:193,67(220033),6(11085)
StringBuilder_ThreadSafeMonitor @ XegerTest.java:82,1(109999),1(5585)
Throwable_InitCauseOnceMonitor @ Xeger.java:149,1(199),1(19)
__TOTAL__,1918(15782973),1616(1126111)
