Loc,Total,Default
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:381,4(1),4(1)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:387,6(8),6(8)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:395,3(4),3(3)
Collection_UnsafeIteratorMonitor @ NonLeafHelper.java:63,8(88241),6(4588)
Collection_UnsafeIteratorMonitor @ ParameterList.java:82,2(18),2(18)
Collection_UnsafeIteratorMonitor @ ParameterList.java:95,3(5),3(5)
Collection_UnsafeIteratorMonitor @ ParameterList.java:106,4(348),4(28)
Collection_UnsafeIteratorMonitor @ ParameterList.java:536,1(25),1(17)
Collection_UnsafeIteratorMonitor @ RTree.java:482,5(10020),1(500)
Collection_UnsafeIteratorMonitor @ RTree.java:500,1(0),1(0)
Collection_UnsafeIteratorMonitor @ RTree.java:515,1(0),1(0)
Collection_UnsafeIteratorMonitor @ RTree.java:838,1(0),1(0)
Collection_UnsafeIteratorMonitor @ RTree.java:939,2(12),2(12)
Collection_UnsafeIteratorMonitor @ RxJavaPlugins.java:301,1(0),1(0)
Collection_UnsafeIteratorMonitor @ SplitterQuadratic.java:77,182(342277),10(17116)
Collection_UnsafeIteratorMonitor @ SplitterRStar.java:84,2(53898),1(2698)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:216,7(123),2(8)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:229,4(120),2(23)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:242,10(66),3(5)
Collection_UnsafeIteratorMonitor @ StreamImpl.java:20,1(76753),1(3911)
Collection_UnsafeIteratorMonitor @ SubclassDynamicTypeBuilder.java:242,2(1),1(1)
Collection_UnsafeIteratorMonitor @ SubscriptionList.java:134,1(105),1(60)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:84,3(2),3(2)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:140,4(12),4(12)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:508,1(3),1(3)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:526,1(13),1(10)
Collection_UnsafeIteratorMonitor @ Transformer.java:635,1(0),1(0)
Collection_UnsafeIteratorMonitor @ Transformer.java:648,1(6),1(5)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:87,2(1),2(1)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:92,1(2),1(2)
Collection_UnsafeIteratorMonitor @ TypeCache.java:454,1(0),1(0)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7777,1(10),1(10)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7935,1(2),1(1)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7951,2(1),2(1)
Collection_UnsafeIteratorMonitor @ TypeList.java:99,4(19),4(13)
Collection_UnsafeIteratorMonitor @ TypeList.java:302,3(27),2(17)
Collection_UnsafeIteratorMonitor @ TypeList.java:313,1(7),1(6)
Collection_UnsafeIteratorMonitor @ TypeList.java:324,4(43),4(14)
Collection_UnsafeIteratorMonitor @ TypeList.java:335,5(274),4(18)
Collection_UnsafeIteratorMonitor @ TypeList.java:346,2(24),1(16)
Collection_UnsafeIteratorMonitor @ TypeResolutionStrategy.java:102,1(0),1(0)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:617,1(14),1(14)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:1249,1(17),1(17)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6002,1(2),1(2)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6006,1(2),1(2)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6026,1(2),1(2)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6036,1(2),1(2)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6039,2(1),2(1)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:6042,2(1),2(1)
Collection_UnsafeIteratorMonitor @ Util.java:50,28(2084948),28(2084948)
Collection_UnsafeIteratorMonitor @ Util.java:87,8(980472),3(29997)
Collection_UnsafeIteratorMonitor @ Visualizer.java:82,8(20443),6(1033)
Collection_UnsafeIteratorMonitor @ Visualizer.java:95,7(0),7(0)
Collection_UnsynchronizedAddAllMonitor @ ByteCodeAppender.java:141,1(5),1(5)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:48,1(4),1(4)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:66,1(4),1(4)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:82,1(21),1(20)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:83,1(21),1(21)
Collection_UnsynchronizedAddAllMonitor @ ElementMatcher.java:134,1(24),1(4)
Collection_UnsynchronizedAddAllMonitor @ ElementMatcher.java:202,1(4),1(4)
Collection_UnsynchronizedAddAllMonitor @ FieldRegistry.java:123,1(3),1(3)
Collection_UnsynchronizedAddAllMonitor @ MethodGraph.java:1020,1(71),1(49)
Collection_UnsynchronizedAddAllMonitor @ MultipleParentClassLoader.java:379,1(4),1(4)
Collection_UnsynchronizedAddAllMonitor @ NonLeafHelper.java:72,1(64031),1(3140)
Collection_UnsynchronizedAddAllMonitor @ NonLeafHelper.java:82,1(5984),1(300)
Collection_UnsynchronizedAddAllMonitor @ NonLeafHelper.java:93,1(70015),1(3404)
Collection_UnsynchronizedAddAllMonitor @ StackManipulation.java:218,1(27),1(11)
Collection_UnsynchronizedAddAllMonitor @ Util.java:73,1(165490),1(8258)
Collection_UnsynchronizedAddAllMonitor @ Util.java:90,1(980479),1(9999)
Collection_UnsynchronizedAddAllMonitor @ Visualizer.java:88,1(24774),1(1339)
Collections_SortBeforeBinarySearchMonitor @ AllArguments.java:214,2(2),1(1)
Collections_SortBeforeBinarySearchMonitor @ BoundedPriorityQueue.java:88,1(4),1(4)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:141,1(5),1(5)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:143,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeElement.java:160,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ CollectionErasureMatcher.java:53,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:47,1(4),1(4)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:66,1(4),1(1)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:82,1(21),1(16)
Collections_SortBeforeBinarySearchMonitor @ ConstructorStrategy.java:198,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:134,1(19),1(17)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:136,2(41),2(20)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:202,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ ElementMatcher.java:204,2(9),2(9)
Collections_SortBeforeBinarySearchMonitor @ ElementMatchers.java:602,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:122,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:139,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ FilterableList.java:126,6(60),1(18)
Collections_SortBeforeBinarySearchMonitor @ Iterables.java:93,5(8),5(8)
Collections_SortBeforeBinarySearchMonitor @ Iterators.java:31,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ LeafHelper.java:30,4(10019),3(524)
Collections_SortBeforeBinarySearchMonitor @ LeafHelper.java:65,1(42098),1(2177)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:118,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:129,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:474,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodCallProxy.java:408,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ MethodConstant.java:141,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegation.java:950,2(2),2(1)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:455,4(12),4(12)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:972,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:1095,2(7),2(7)
Collections_SortBeforeBinarySearchMonitor @ MethodDescription.java:1988,1(7),1(4)
Collections_SortBeforeBinarySearchMonitor @ MethodList.java:90,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodRegistry.java:503,2(1),2(1)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:354,3(0),3(0)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:379,4(1),3(0)
Collections_SortBeforeBinarySearchMonitor @ NonLeafHelper.java:43,1(17420),1(918)
