Loc,Total,Default
Collection_UnsafeIteratorMonitor @ QGramAlphabet.java:19,4(29),4(29)
Collection_UnsafeIteratorMonitor @ QGramMapping.java:87,1(3301),1(169)
Collection_UnsafeIteratorMonitor @ QGramShiftOr.java:483,4(24),3(15)
Collection_UnsafeIteratorMonitor @ QGramShiftOr.java:548,3(2),3(2)
Collection_UnsafeIteratorMonitor @ RegexParser.java:292,1(47),1(10)
Collection_UnsafeIteratorMonitor @ SetBackwardOracleMatching.java:62,4(49),3(8)
Collection_UnsafeIteratorMonitor @ SetHorspool.java:55,4(27),4(27)
Collection_UnsafeIteratorMonitor @ SetHorspool.java:71,4(82),4(20)
Collection_UnsafeIteratorMonitor @ SetHorspool.java:235,4(27),4(27)
Collection_UnsafeIteratorMonitor @ SetHorspool.java:257,4(77),3(9)
Collection_UnsafeIteratorMonitor @ SetHorspool.java:288,2(0),2(0)
Collection_UnsafeIteratorMonitor @ SetHorspool.java:317,2(1),2(1)
Collection_UnsafeIteratorMonitor @ SinglePatternSearchRule.java:33,1(43),1(38)
Collection_UnsafeIteratorMonitor @ SinglePatternSearchRule.java:48,1(43),1(6)
Collection_UnsafeIteratorMonitor @ StringSearchRule.java:31,3(55),2(26)
Collection_UnsafeIteratorMonitor @ StringSearchRule.java:46,3(55),1(3)
Collection_UnsafeIteratorMonitor @ StringSet.java:25,4(29),4(29)
Collection_UnsafeIteratorMonitor @ StringUtils.java:67,4(120),4(12)
Collection_UnsafeIteratorMonitor @ StringUtils.java:75,10(425),2(24)
Collection_UnsafeIteratorMonitor @ WorkSet.java:78,16(288),5(28)
Collection_UnsafeIteratorMonitor @ WuManber.java:77,4(27),4(7)
Collection_UnsafeIteratorMonitor @ WuManber.java:78,4(49),4(49)
Collection_UnsafeIteratorMonitor @ WuManber.java:83,14(17),14(17)
Collection_UnsafeIteratorMonitor @ WuManber.java:84,12(41),6(14)
Collection_UnsafeIteratorMonitor @ WuManber.java:86,4(2102),1(103)
Collection_UnsafeIteratorMonitor @ WuManber.java:87,4(589),3(61)
Collection_UnsafeIteratorMonitor @ WuManber.java:112,4(27),4(9)
Collection_UnsafeIteratorMonitor @ WuManber.java:113,4(49),4(15)
Collection_UnsynchronizedAddAllMonitor @ BestFactorAnalyzer.java:319,1(548),1(39)
Collection_UnsynchronizedAddAllMonitor @ BestFactorAnalyzer.java:330,1(238),1(10)
Collection_UnsynchronizedAddAllMonitor @ BestFactorAnalyzer.java:346,1(238),1(58)
Collection_UnsynchronizedAddAllMonitor @ BestFactorAnalyzer.java:362,1(238),1(17)
Collection_UnsynchronizedAddAllMonitor @ BufferedStringFinder.java:22,1(2261),1(178)
Collection_UnsynchronizedAddAllMonitor @ ByteWordSetBuilder.java:61,1(82),1(5)
Collection_UnsynchronizedAddAllMonitor @ ByteWordSetBuilder.java:65,1(4623),1(223)
Collection_UnsynchronizedAddAllMonitor @ CharWordSetBuilder.java:61,1(360),1(23)
Collection_UnsynchronizedAddAllMonitor @ CharWordSetBuilder.java:65,1(528151),1(9999)
Collection_UnsynchronizedAddAllMonitor @ ConcatNode.java:26,1(193),1(45)
Collection_UnsynchronizedAddAllMonitor @ GlushkovAnalyzer.java:145,1(4222),1(248)
Collection_UnsynchronizedAddAllMonitor @ GlushkovAnalyzer.java:163,1(4552),1(224)
Collection_UnsynchronizedAddAllMonitor @ GlushkovAnalyzer.java:597,1(2030),1(98)
Collection_UnsynchronizedAddAllMonitor @ GlushkovAnalyzer.java:645,1(303),1(28)
Collection_UnsynchronizedAddAllMonitor @ GlushkovPrefixExtender.java:122,1(360),1(25)
Collection_UnsynchronizedAddAllMonitor @ RegexParser.java:293,1(47),1(47)
Collections_SortBeforeBinarySearchMonitor @ AbstractStringFinder.java:29,13(835),2(65)
Collections_SortBeforeBinarySearchMonitor @ AhoCorasick.java:109,7(1348),2(80)
Collections_SortBeforeBinarySearchMonitor @ AhoCorasick.java:113,4(1875),2(105)
