Loc,Total,Default
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:84,1(133),1(24)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:90,1(8),1(8)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:100,1(8),1(3)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:110,1(17),1(17)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:113,1(8),1(3)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:114,1(8),1(8)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:120,1(468),1(30)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:121,1(468),1(21)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:122,1(468),1(46)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:132,1(492),1(46)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:133,1(492),1(35)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:134,1(492),1(30)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:135,1(492),1(30)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:143,1(8),1(8)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:153,1(8),1(8)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:162,1(17),1(14)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:165,1(8),1(8)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:166,1(8),1(5)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:173,1(468),1(23)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:174,1(468),1(25)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:175,1(468),1(29)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:188,1(492),1(89)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:189,1(492),1(23)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:190,1(492),1(30)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:191,1(492),1(39)
Appendable_ThreadSafeMonitor @ ControlFlowGraph.java:202,1(8),1(4)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:35,1(29),1(15)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:72,1(8),1(1)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:74,1(8),1(4)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:82,1(468),1(64)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:89,1(399),1(39)
Appendable_ThreadSafeMonitor @ DataDependenceGraph.java:90,1(68),1(34)
