Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ JCUnit8.java:234,1(39),1(33)
Collections_SortBeforeBinarySearchMonitor @ JCUnit8Test.java:57,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Joiner.java:143,2(2),2(2)
Collections_SortBeforeBinarySearchMonitor @ Joiner.java:208,1(5),1(4)
Collections_SortBeforeBinarySearchMonitor @ Joiner.java:325,1(13),1(13)
Collections_SortBeforeBinarySearchMonitor @ Matcher.java:49,2(44),1(23)
Collections_SortBeforeBinarySearchMonitor @ Negative.java:71,1(6),1(6)
Collections_SortBeforeBinarySearchMonitor @ NodeUtils.java:112,3(24),3(24)
Collections_SortBeforeBinarySearchMonitor @ NodeUtils.java:199,1(9),1(2)
Collections_SortBeforeBinarySearchMonitor @ ObjectMatcherBuilder.java:27,2(107),1(14)
Collections_SortBeforeBinarySearchMonitor @ ObjectMatcherBuilder.java:64,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Parameter.java:89,9(156),2(21)
Collections_SortBeforeBinarySearchMonitor @ ParameterSource.java:19,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ParameterSource.java:23,1(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ ParameterSource.java:28,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ParameterSpace.java:42,5(157),2(39)
Collections_SortBeforeBinarySearchMonitor @ ParameterSpace.java:52,3(70),3(65)
Collections_SortBeforeBinarySearchMonitor @ Parser.java:101,13(124),4(27)
Collections_SortBeforeBinarySearchMonitor @ Parser.java:111,9(225),2(19)
Collections_SortBeforeBinarySearchMonitor @ Parser.java:207,8(222),5(45)
Collections_SortBeforeBinarySearchMonitor @ Parser.java:320,2(58),1(26)
Collections_SortBeforeBinarySearchMonitor @ Parser.java:336,3(187),2(12)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:38,1(67),1(9)
Collections_SortBeforeBinarySearchMonitor @ Partitioner.java:40,9(127),9(71)
