Loc,Total,Default
Iterator_RemoveOnceMonitor @ JiebaSegmenter.java:152,14(200186),2(10079)
Iterator_RemoveOnceMonitor @ WordDictionary.java:65,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordDictionary.java:122,1(0),1(0)
Map_CollectionViewAddMonitor @ WordDictionary.java:122,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordDictionary.java:122,2(0),2(0)
Reader_ManipulateAfterCloseMonitor @ WordDictionary.java:187,1(1),1(1)
StringBuilder_ThreadSafeMonitor @ FinalSeg.java:118,11(90183),4(4573)
StringBuilder_ThreadSafeMonitor @ FinalSeg.java:122,10(86179),2(4335)
StringBuilder_ThreadSafeMonitor @ FinalSeg.java:125,14(46039),14(46039)
StringBuilder_ThreadSafeMonitor @ FinalSeg.java:129,12(42036),12(42036)
StringBuilder_ThreadSafeMonitor @ JiebaSegmenter.java:104,79(268303),13(13501)
StringBuilder_ThreadSafeMonitor @ JiebaSegmenter.java:106,17(18006),17(18006)
StringBuilder_ThreadSafeMonitor @ JiebaSegmenter.java:145,1(16017),1(787)
StringBuilder_ThreadSafeMonitor @ JiebaSegmenter.java:196,20(228318),8(11677)
StringBuilder_ThreadSafeMonitor @ JiebaSegmenter.java:198,25(240229),8(11848)
StringBuilder_ThreadSafeMonitor @ JiebaSegmenter.java:217,1(78081),1(3970)
StringBuilder_ThreadSafeMonitor @ SegToken.java:20,1(1511),1(79)
StringBuilder_ThreadSafeMonitor @ WordDictionary.java:57,1(4),1(4)
__TOTAL__,1092(18907383),816(728948)
