Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ PlyReader.java:279,2(3),2(3)
Collections_SortBeforeBinarySearchMonitor @ PlyReader.java:282,4(4),4(4)
Collections_SortBeforeBinarySearchMonitor @ PlyReader.java:309,4(10),4(6)
Collections_SortBeforeBinarySearchMonitor @ PlyReader.java:311,2(6),2(6)
Collections_SortBeforeBinarySearchMonitor @ PlyWriter.java:80,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PlyWriter.java:88,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PlyWriter.java:469,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ PlyWriter.java:486,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ PlyWriter.java:508,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ PlyWriter.java:530,2(2),2(2)
Collections_SortBeforeBinarySearchMonitor @ PlyWriterTest.java:62,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PlyWriterTest.java:69,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PlyWriterTest.java:154,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PlyWriterTest.java:162,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PlyWriterTest.java:204,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PlyWriterTest.java:212,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ShortestPath.java:46,1(9542),1(510)
Collections_SortBeforeBinarySearchMonitor @ ShortestPath.java:48,1(5),1(4)
Collections_SortBeforeBinarySearchMonitor @ ShortestPathTest.java:97,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ShortestPathTest.java:98,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeightedLOProjectorTest.java:18,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeightedLOProjectorTest.java:49,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:67,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:89,1(9),1(9)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:90,1(9),1(9)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:119,1(9),1(9)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:120,1(9),1(9)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:175,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:176,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:177,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ WeightedLocallyOptimalProjector.java:232,1(0),1(0)
Iterator_HasNextMonitor @ BoundingBox.java:64,35(22),35(22)
Iterator_HasNextMonitor @ CardinalInterpolator.java:70,2(32),2(32)
Iterator_HasNextMonitor @ CardinalInterpolator.java:82,4(4),4(4)
Iterator_HasNextMonitor @ CardinalInterpolator.java:89,3(19),2(5)
Iterator_HasNextMonitor @ CardinalInterpolator.java:118,4(5),3(2)
Iterator_HasNextMonitor @ CardinalInterpolator.java:123,1(7),1(7)
Iterator_HasNextMonitor @ CardinalInterpolator.java:126,1(7),1(7)
Iterator_HasNextMonitor @ CardinalInterpolator.java:138,3(22),2(3)
Iterator_HasNextMonitor @ CardinalInterpolator.java:144,3(22),3(13)
Iterator_HasNextMonitor @ CardinalInterpolator.java:165,3(7),2(2)
Iterator_HasNextMonitor @ CardinalInterpolatorTest.java:88,1(0),1(0)
Iterator_HasNextMonitor @ DataUtil.java:45,3(2),3(2)
Iterator_HasNextMonitor @ DataUtil.java:46,9(14),9(14)
Iterator_HasNextMonitor @ DirectedGraph.java:64,4(5),4(3)
Iterator_HasNextMonitor @ EntityGraph.java:76,2(3),2(3)
Iterator_HasNextMonitor @ Graphs.java:30,36(11),36(11)
Iterator_HasNextMonitor @ Graphs.java:41,57(11287),4(621)
Iterator_HasNextMonitor @ Graphs.java:66,3(1),3(1)
Iterator_HasNextMonitor @ Graphs.java:74,4(15),4(7)
Iterator_HasNextMonitor @ Graphs.java:85,4(0),4(0)
Iterator_HasNextMonitor @ Graphs.java:88,2(2),2(2)
Iterator_HasNextMonitor @ Graphs.java:93,7(298),4(19)
Iterator_HasNextMonitor @ Graphs.java:136,36(266),36(266)
Iterator_HasNextMonitor @ Graphs.java:163,4(0),4(0)
Iterator_HasNextMonitor @ Graphs.java:166,3(14),3(14)
Iterator_HasNextMonitor @ Graphs.java:207,10(0),10(0)
Iterator_HasNextMonitor @ Graphs.java:313,2(0),2(0)
Iterator_HasNextMonitor @ GraphsTest.java:433,1(0),1(0)
Iterator_HasNextMonitor @ GraphsTest.java:434,2(1),2(1)
Iterator_HasNextMonitor @ HoppeEstimatorTest.java:27,1(0),1(0)
Iterator_HasNextMonitor @ HoppeEstimatorTest.java:36,1(0),1(0)
Iterator_HasNextMonitor @ LevelSetSkeleton.java:265,1(0),1(0)
Iterator_HasNextMonitor @ LevelSetSkeleton.java:307,24(5),24(5)
Iterator_HasNextMonitor @ LevelSetSkeleton.java:335,28(6),28(6)
Iterator_HasNextMonitor @ LocalOptimalProjectorTest.java:62,1(0),1(0)
Iterator_HasNextMonitor @ Normalizer.java:25,1(0),1(0)
Iterator_HasNextMonitor @ Normalizer.java:29,1(0),1(0)
Iterator_HasNextMonitor @ ObjData.java:41,1(1),1(1)
Iterator_HasNextMonitor @ Octree.java:146,24(11501),5(510)
Iterator_HasNextMonitor @ Octree.java:149,88(58336),88(58336)
Iterator_HasNextMonitor @ Octree.java:213,181(348),181(348)
Iterator_HasNextMonitor @ Octree.java:256,40(3398),5(162)
Iterator_HasNextMonitor @ Octree.java:265,40(3398),2(181)
Iterator_HasNextMonitor @ OctreeTest.java:65,246(73),246(73)
Iterator_HasNextMonitor @ OctreeTest.java:214,489(2638),489(2638)
Iterator_HasNextMonitor @ OctreeVoxelizer.java:27,1(0),1(0)
Iterator_HasNextMonitor @ OctreeVoxelizerTest.java:21,1(0),1(0)
Iterator_HasNextMonitor @ OffReader.java:225,2(1),2(1)
Iterator_HasNextMonitor @ PcuCommonUtil.java:11,1(0),1(0)
Iterator_HasNextMonitor @ PlyReader.java:243,3(5),3(5)
Iterator_HasNextMonitor @ PlyWriter.java:36,1(0),1(0)
Iterator_HasNextMonitor @ PlyWriter.java:38,1(1),1(1)
Iterator_HasNextMonitor @ PlyWriter.java:76,1(0),1(0)
Iterator_HasNextMonitor @ PlyWriter.java:84,1(0),1(0)
Iterator_HasNextMonitor @ PlyWriter.java:150,2(2),2(2)
Iterator_HasNextMonitor @ PlyWriter.java:158,1(3),1(3)
Iterator_HasNextMonitor @ PlyWriter.java:166,2(6),1(6)
Iterator_HasNextMonitor @ PlyWriter.java:183,1(1),1(1)
Iterator_HasNextMonitor @ PlyWriter.java:190,2(2005),1(124)
Iterator_HasNextMonitor @ PlyWriter.java:301,1(1),1(1)
Iterator_HasNextMonitor @ PlyWriter.java:308,2(12),2(12)
Iterator_HasNextMonitor @ PlyWriter.java:562,1(3),1(3)
Iterator_HasNextMonitor @ PlyWriter.java:565,2(6),2(6)
Iterator_HasNextMonitor @ ShortestPath.java:23,6(1),6(1)
Iterator_HasNextMonitor @ ShortestPath.java:35,4770(4781),4770(4781)
Iterator_HasNextMonitor @ ShortestPath.java:49,4770(4779),4770(4779)
Iterator_HasNextMonitor @ ShortestPathTest.java:117,1(34),1(11)
Iterator_HasNextMonitor @ UndirectedGraph.java:64,3(1),3(1)
Iterator_HasNextMonitor @ WeightedLOProjectorTest.java:56,1(0),1(0)
Iterator_HasNextMonitor @ WeightedLocallyOptimalProjector.java:95,1(149),1(15)
Iterator_HasNextMonitor @ WeightedLocallyOptimalProjector.java:126,1(149),1(25)
Iterator_HasNextMonitor @ WeightedLocallyOptimalProjector.java:157,2(153),2(78)
Iterator_RemoveOnceMonitor @ BoundingBox.java:64,35(22),35(22)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:70,2(32),1(19)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:82,4(4),4(4)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:89,2(18),2(7)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:118,4(5),4(5)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:123,1(7),1(7)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:126,1(7),1(7)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:138,3(22),2(2)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:144,3(22),2(9)
Iterator_RemoveOnceMonitor @ CardinalInterpolator.java:165,2(7),2(7)
Iterator_RemoveOnceMonitor @ CardinalInterpolatorTest.java:88,1(0),1(0)
Iterator_RemoveOnceMonitor @ DataUtil.java:45,3(2),2(1)
Iterator_RemoveOnceMonitor @ DataUtil.java:46,9(14),9(14)
Iterator_RemoveOnceMonitor @ DirectedGraph.java:64,3(3),3(3)
Iterator_RemoveOnceMonitor @ EntityGraph.java:76,1(2),1(2)
Iterator_RemoveOnceMonitor @ Graphs.java:30,35(10),35(10)
Iterator_RemoveOnceMonitor @ Graphs.java:41,56(11281),3(576)
Iterator_RemoveOnceMonitor @ Graphs.java:66,3(1),3(1)
Iterator_RemoveOnceMonitor @ Graphs.java:74,2(10),2(10)
Iterator_RemoveOnceMonitor @ Graphs.java:85,4(0),3(0)
Iterator_RemoveOnceMonitor @ Graphs.java:88,2(2),2(2)
Iterator_RemoveOnceMonitor @ Graphs.java:93,6(299),6(87)
Iterator_RemoveOnceMonitor @ Graphs.java:136,36(266),36(266)
Iterator_RemoveOnceMonitor @ Graphs.java:163,3(0),3(0)
Iterator_RemoveOnceMonitor @ Graphs.java:166,3(14),3(14)
Iterator_RemoveOnceMonitor @ Graphs.java:207,9(0),9(0)
Iterator_RemoveOnceMonitor @ Graphs.java:313,2(0),2(0)
Iterator_RemoveOnceMonitor @ GraphsTest.java:433,1(0),1(0)
Iterator_RemoveOnceMonitor @ GraphsTest.java:434,2(1),2(0)
Iterator_RemoveOnceMonitor @ HoppeEstimatorTest.java:27,1(0),1(0)
Iterator_RemoveOnceMonitor @ HoppeEstimatorTest.java:36,1(0),1(0)
Iterator_RemoveOnceMonitor @ LevelSetSkeleton.java:265,1(0),1(0)
Iterator_RemoveOnceMonitor @ LevelSetSkeleton.java:307,24(5),24(5)
Iterator_RemoveOnceMonitor @ LevelSetSkeleton.java:335,28(6),28(6)
Iterator_RemoveOnceMonitor @ LocalOptimalProjectorTest.java:62,1(0),1(0)
Iterator_RemoveOnceMonitor @ Normalizer.java:25,1(0),1(0)
Iterator_RemoveOnceMonitor @ Normalizer.java:29,1(0),1(0)
Iterator_RemoveOnceMonitor @ ObjData.java:41,1(1),1(1)
Iterator_RemoveOnceMonitor @ Octree.java:146,23(11203),7(535)
Iterator_RemoveOnceMonitor @ Octree.java:149,88(58336),87(58336)
Iterator_RemoveOnceMonitor @ Octree.java:213,181(348),181(348)
Iterator_RemoveOnceMonitor @ Octree.java:256,40(3398),4(205)
Iterator_RemoveOnceMonitor @ Octree.java:265,40(3398),2(223)
Iterator_RemoveOnceMonitor @ OctreeTest.java:65,246(73),246(73)
Iterator_RemoveOnceMonitor @ OctreeTest.java:214,489(2638),489(2638)
Iterator_RemoveOnceMonitor @ OctreeVoxelizer.java:27,1(0),1(0)
Iterator_RemoveOnceMonitor @ OctreeVoxelizerTest.java:21,1(0),1(0)
Iterator_RemoveOnceMonitor @ OffReader.java:225,2(1),2(1)
Iterator_RemoveOnceMonitor @ PcuCommonUtil.java:11,1(0),1(0)
Iterator_RemoveOnceMonitor @ PlyReader.java:243,3(5),3(5)
Iterator_RemoveOnceMonitor @ PlyWriter.java:36,1(0),1(0)
Iterator_RemoveOnceMonitor @ PlyWriter.java:38,1(1),1(1)
Iterator_RemoveOnceMonitor @ PlyWriter.java:76,1(0),1(0)
Iterator_RemoveOnceMonitor @ PlyWriter.java:84,1(0),1(0)
Iterator_RemoveOnceMonitor @ PlyWriter.java:150,2(2),2(2)
Iterator_RemoveOnceMonitor @ PlyWriter.java:158,1(3),1(2)
Iterator_RemoveOnceMonitor @ PlyWriter.java:166,2(6),2(6)
Iterator_RemoveOnceMonitor @ PlyWriter.java:183,1(1),1(1)
Iterator_RemoveOnceMonitor @ PlyWriter.java:190,2(2005),1(94)
Iterator_RemoveOnceMonitor @ PlyWriter.java:301,1(1),1(1)
Iterator_RemoveOnceMonitor @ PlyWriter.java:308,2(12),2(11)
Iterator_RemoveOnceMonitor @ PlyWriter.java:562,1(3),1(1)
Iterator_RemoveOnceMonitor @ PlyWriter.java:565,2(6),2(6)
Iterator_RemoveOnceMonitor @ ShortestPath.java:23,5(1),5(1)
Iterator_RemoveOnceMonitor @ ShortestPath.java:35,4770(4781),4770(4781)
Iterator_RemoveOnceMonitor @ ShortestPath.java:49,4769(4776),4769(4776)
Iterator_RemoveOnceMonitor @ UndirectedGraph.java:64,2(1),2(1)
Iterator_RemoveOnceMonitor @ WeightedLOProjectorTest.java:56,1(0),1(0)
Iterator_RemoveOnceMonitor @ WeightedLocallyOptimalProjector.java:95,1(149),1(12)
Iterator_RemoveOnceMonitor @ WeightedLocallyOptimalProjector.java:126,1(149),1(24)
Iterator_RemoveOnceMonitor @ WeightedLocallyOptimalProjector.java:157,2(153),1(9)
Map_CollectionViewAddMonitor @ CardinalInterpolator.java:82,1(7),1(3)
Map_CollectionViewAddMonitor @ DirectedGraph.java:64,1(0),1(0)
Map_CollectionViewAddMonitor @ DirectedGraph.java:65,3(4),3(4)
