Loc,Total,Default
Arrays_SortBeforeBinarySearchMonitor @ ParameterDescription.java:434,1(0),1(0)
Arrays_SortBeforeBinarySearchMonitor @ ParameterList.java:314,1(0),1(0)
Arrays_SortBeforeBinarySearchMonitor @ TypeDescription.java:2461,1(0),1(0)
Arrays_SortBeforeBinarySearchMonitor @ TypeDescription.java:3197,1(0),1(0)
CharSequence_NotInMapMonitor @ DynamicType.java:5928,1(0),1(0)
CharSequence_NotInMapMonitor @ DynamicType.java:5939,1(0),1(0)
Closeable_MultipleCloseMonitor @ ClassReader.java:313,1(2425824),1(9999)
Collection_UnsafeIteratorMonitor @ AllArguments.java:160,3(13),3(13)
Collection_UnsafeIteratorMonitor @ Analyzer.java:274,11(2129544),2(19998)
Collection_UnsafeIteratorMonitor @ Analyzer.java:358,11(1797096),1(10000)
Collection_UnsafeIteratorMonitor @ AnnotationAppender.java:627,1(24),1(8)
Collection_UnsafeIteratorMonitor @ AnnotationAppender.java:725,1(106),1(36)
Collection_UnsafeIteratorMonitor @ AnnotationDescription.java:439,4(18),4(18)
Collection_UnsafeIteratorMonitor @ AnnotationList.java:101,4(99),4(26)
Collection_UnsafeIteratorMonitor @ AnnotationList.java:126,2(14),2(14)
Collection_UnsafeIteratorMonitor @ ArrayFactory.java:301,3(29),3(12)
Collection_UnsafeIteratorMonitor @ ArrayFactory.java:317,3(13),3(13)
Collection_UnsafeIteratorMonitor @ BasicVerifier.java:378,2(320),1(31)
Collection_UnsafeIteratorMonitor @ ByteCodeAppender.java:134,1(7),1(7)
Collection_UnsafeIteratorMonitor @ ByteCodeAppender.java:150,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ByteCodeElement.java:159,4(14),4(14)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:107,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:112,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ClassInjector.java:209,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CollectionErasureMatcher.java:52,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CollectionItemMatcher.java:47,4(40),3(10)
Collection_UnsafeIteratorMonitor @ CollectionOneToOneMatcher.java:57,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CollectionOneToOneMatcher.java:58,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ConstructorStrategy.java:197,1(0),1(0)
Collection_UnsafeIteratorMonitor @ DynamicType.java:2901,3(5),3(4)
Collection_UnsafeIteratorMonitor @ DynamicType.java:5548,2(7),2(7)
Collection_UnsafeIteratorMonitor @ DynamicType.java:5927,2(7),2(7)
Collection_UnsafeIteratorMonitor @ DynamicType.java:5938,2(7),2(6)
Collection_UnsafeIteratorMonitor @ ElementMatchers.java:348,1(8),1(8)
Collection_UnsafeIteratorMonitor @ ElementMatchers.java:604,1(0),1(0)
Collection_UnsafeIteratorMonitor @ FieldAttributeAppender.java:146,1(16),1(10)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:132,3(6),3(4)
Collection_UnsafeIteratorMonitor @ FieldRegistry.java:253,3(14),3(14)
Collection_UnsafeIteratorMonitor @ FilterableList.java:124,8(143),8(46)
Collection_UnsafeIteratorMonitor @ Implementation.java:932,2(7),2(6)
Collection_UnsafeIteratorMonitor @ Implementation.java:944,2(7),2(7)
Collection_UnsafeIteratorMonitor @ Implementation.java:947,1(8),1(3)
Collection_UnsafeIteratorMonitor @ Implementation.java:950,1(8),1(8)
Collection_UnsafeIteratorMonitor @ LatentMatcher.java:336,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:114,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:128,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:202,1(15),1(3)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:205,4(12),4(8)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:211,1(21),1(2)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:217,2(14),2(4)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:470,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodAttributeAppender.java:483,1(7),1(6)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:132,3(5),3(5)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:166,3(5),3(5)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:297,3(5),3(5)
Collection_UnsafeIteratorMonitor @ MethodCallProxy.java:385,3(13),3(12)
Collection_UnsafeIteratorMonitor @ MethodConstant.java:102,3(5),3(5)
Collection_UnsafeIteratorMonitor @ MethodDelegation.java:947,2(2),2(1)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:534,3(15),3(15)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:965,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:979,1(7),1(7)
Collection_UnsafeIteratorMonitor @ MethodDelegationBinder.java:1089,2(8),2(8)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:452,4(66),4(20)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:465,1(45),1(45)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:476,4(42),2(1)
Collection_UnsafeIteratorMonitor @ MethodDescription.java:1914,3(29),1(8)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:571,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:631,2(2),2(2)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:936,1(75),1(15)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1106,3(0),3(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1151,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodGraph.java:1168,3(0),3(0)
Collection_UnsafeIteratorMonitor @ MethodList.java:69,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:457,2(7),2(7)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:478,2(7),2(7)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:482,4(24),4(19)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:504,1(8),1(8)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:507,4(14),4(2)
Collection_UnsafeIteratorMonitor @ MethodRegistry.java:737,2(7),2(7)
Collection_UnsafeIteratorMonitor @ MethodVariableAccess.java:238,3(14),1(2)
Collection_UnsafeIteratorMonitor @ ModifierContributor.java:202,4(92),4(49)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:333,3(0),3(0)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:361,3(1),3(1)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:367,3(5),3(5)
Collection_UnsafeIteratorMonitor @ MultipleParentClassLoader.java:375,2(2),2(2)
Collection_UnsafeIteratorMonitor @ ParameterList.java:84,2(43),2(13)
Collection_UnsafeIteratorMonitor @ ParameterList.java:97,3(6),3(3)
Collection_UnsafeIteratorMonitor @ ParameterList.java:108,5(621),4(39)
Collection_UnsafeIteratorMonitor @ ParameterList.java:636,3(185),1(10)
Collection_UnsafeIteratorMonitor @ RecordComponentRegistry.java:129,1(0),1(0)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:198,7(255),5(23)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:211,4(178),2(17)
Collection_UnsafeIteratorMonitor @ StackManipulation.java:224,11(112),9(13)
Collection_UnsafeIteratorMonitor @ SubclassDynamicTypeBuilder.java:243,2(7),2(7)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:81,3(2),3(2)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:137,3(15),3(15)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:496,1(3),1(3)
Collection_UnsafeIteratorMonitor @ TargetMethodAnnotationDrivenBinder.java:514,1(13),1(13)
Collection_UnsafeIteratorMonitor @ Transformer.java:631,1(0),1(0)
Collection_UnsafeIteratorMonitor @ Transformer.java:644,1(7),1(2)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:87,2(7),2(3)
Collection_UnsafeIteratorMonitor @ TypeAttributeAppender.java:92,1(8),1(1)
Collection_UnsafeIteratorMonitor @ TypeCache.java:421,1(3),1(3)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7669,1(7),1(7)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7826,1(8),1(7)
Collection_UnsafeIteratorMonitor @ TypeDescription.java:7842,2(7),2(7)
Collection_UnsafeIteratorMonitor @ TypeHierarchy.java:200,13(102062),2(5099)
Collection_UnsafeIteratorMonitor @ TypeList.java:87,3(51),3(19)
Collection_UnsafeIteratorMonitor @ TypeList.java:275,3(46),2(16)
Collection_UnsafeIteratorMonitor @ TypeList.java:286,1(8),1(8)
Collection_UnsafeIteratorMonitor @ TypeList.java:297,5(99),3(7)
Collection_UnsafeIteratorMonitor @ TypeList.java:308,5(430),4(26)
Collection_UnsafeIteratorMonitor @ TypeList.java:319,3(101),3(72)
Collection_UnsafeIteratorMonitor @ TypeResolutionStrategy.java:101,1(0),1(0)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:595,1(23),1(4)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:1222,1(36),1(26)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5744,1(8),1(8)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5747,3(6),3(6)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5750,2(7),2(7)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5757,1(8),1(8)
Collection_UnsafeIteratorMonitor @ TypeWriter.java:5778,1(8),1(4)
Collection_UnsynchronizedAddAllMonitor @ ByteCodeAppender.java:136,1(6),1(5)
Collection_UnsynchronizedAddAllMonitor @ CompositeClassPath.java:78,1(3),1(3)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:48,1(10),1(10)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:66,1(24),1(7)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:82,1(46),1(28)
Collection_UnsynchronizedAddAllMonitor @ CompoundList.java:83,1(46),1(28)
Collection_UnsynchronizedAddAllMonitor @ FieldRegistry.java:122,1(16),1(14)
Collection_UnsynchronizedAddAllMonitor @ MethodGraph.java:937,1(75),1(26)
Collection_UnsynchronizedAddAllMonitor @ MultipleParentClassLoader.java:359,1(3),1(1)
Collection_UnsynchronizedAddAllMonitor @ StackManipulation.java:200,1(99),1(53)
Collections_SortBeforeBinarySearchMonitor @ AllArguments.java:168,2(10),2(10)
Collections_SortBeforeBinarySearchMonitor @ Analyzer.java:130,11(1797101),1(9999)
Collections_SortBeforeBinarySearchMonitor @ Analyzer.java:317,40223(449748),40223(449748)
Collections_SortBeforeBinarySearchMonitor @ Analyzer.java:334,5(172),2(39)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:101,2(163),2(35)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:120,8(712),3(91)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:132,1(53),1(18)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:154,1(275),1(36)
Collections_SortBeforeBinarySearchMonitor @ AnnotationNode.java:157,1(29),1(12)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:136,1(6),1(5)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeAppender.java:138,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ByteCodeElement.java:160,3(5),3(5)
Collections_SortBeforeBinarySearchMonitor @ ClassPathFactory.java:48,1(3),1(2)
Collections_SortBeforeBinarySearchMonitor @ CollectionErasureMatcher.java:53,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:47,1(10),1(10)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:66,1(24),1(9)
Collections_SortBeforeBinarySearchMonitor @ CompoundList.java:82,1(46),1(46)
Collections_SortBeforeBinarySearchMonitor @ ConstructorStrategy.java:198,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ ElementMatchers.java:605,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:121,1(16),1(16)
Collections_SortBeforeBinarySearchMonitor @ FieldRegistry.java:138,3(6),3(6)
Collections_SortBeforeBinarySearchMonitor @ FilterableList.java:126,6(61),1(5)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:605,44(1325636),8(66174)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:608,1(740520),1(9999)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:622,7(722),2(47)
Collections_SortBeforeBinarySearchMonitor @ Frame.java:653,1(321),1(27)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:118,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:129,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodAttributeAppender.java:474,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodCallProxy.java:386,3(13),2(4)
Collections_SortBeforeBinarySearchMonitor @ MethodConstant.java:103,2(4),2(4)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegation.java:948,2(2),2(2)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:453,3(15),3(4)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:969,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:1092,2(8),2(7)
Collections_SortBeforeBinarySearchMonitor @ MethodDescription.java:1915,3(29),3(29)
Collections_SortBeforeBinarySearchMonitor @ MethodList.java:70,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:265,2(3463),1(220)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:270,1(2048),1(122)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:324,1(3239),1(208)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:488,39(36643),4(1786)
Collections_SortBeforeBinarySearchMonitor @ MethodNode.java:519,52(111299),3(5455)
Collections_SortBeforeBinarySearchMonitor @ MethodRegistry.java:502,2(7),1(7)
Collections_SortBeforeBinarySearchMonitor @ MethodVariableAccess.java:240,2(10),1(10)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:334,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:359,3(1),3(1)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:98,2(4),2(4)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:109,4(388),3(32)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:200,6(47),5(13)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:202,8(196),7(53)
Collections_SortBeforeBinarySearchMonitor @ Subroutine.java:65,3(483018),1(9999)
Collections_SortBeforeBinarySearchMonitor @ Subroutine.java:100,2(2959),1(181)
Collections_SortBeforeBinarySearchMonitor @ TargetMethodAnnotationDrivenBinder.java:82,3(2),3(2)
Collections_SortBeforeBinarySearchMonitor @ Transformer.java:635,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:276,2(17),2(16)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:309,4(251),3(22)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:320,2(68),2(53)
Collections_SortBeforeBinarySearchMonitor @ Util.java:46,3(83952),3(4438)
Collections_SortBeforeBinarySearchMonitor @ Util.java:57,63(92679),7(4690)
Collections_SortBeforeBinarySearchMonitor @ Util.java:112,31(3113),10(202)
Collections_SortBeforeBinarySearchMonitor @ Util.java:153,61(357494),4(17900)
InputStream_ManipulateAfterCloseMonitor @ ClassReader.java:313,1(2425824),1(10000)
InputStream_MarkAfterCloseMonitor @ ClassReader.java:313,1(2425824),1(10000)
Iterator_HasNextMonitor @ AllArguments.java:160,3(13),3(8)
Iterator_HasNextMonitor @ Analyzer.java:274,11(2129544),1(10000)
Iterator_HasNextMonitor @ Analyzer.java:358,11(1797096),2(19999)
Iterator_HasNextMonitor @ AnnotationAppender.java:627,1(24),1(24)
Iterator_HasNextMonitor @ AnnotationAppender.java:725,1(106),1(18)
Iterator_HasNextMonitor @ AnnotationDescription.java:439,4(18),2(2)
Iterator_HasNextMonitor @ AnnotationList.java:101,4(99),4(78)
Iterator_HasNextMonitor @ AnnotationList.java:126,2(14),2(4)
Iterator_HasNextMonitor @ ArrayFactory.java:301,3(29),1(2)
Iterator_HasNextMonitor @ ArrayFactory.java:317,3(13),3(13)
Iterator_HasNextMonitor @ BasicVerifier.java:378,2(320),1(24)
Iterator_HasNextMonitor @ ByteCodeAppender.java:134,1(7),1(7)
Iterator_HasNextMonitor @ ByteCodeAppender.java:150,1(0),1(0)
Iterator_HasNextMonitor @ ByteCodeElement.java:159,4(14),4(12)
Iterator_HasNextMonitor @ ClassInjector.java:107,1(0),1(0)
Iterator_HasNextMonitor @ ClassInjector.java:112,1(0),1(0)
Iterator_HasNextMonitor @ ClassInjector.java:209,1(0),1(0)
Iterator_HasNextMonitor @ CollectionErasureMatcher.java:52,1(0),1(0)
Iterator_HasNextMonitor @ CollectionItemMatcher.java:47,4(40),3(24)
Iterator_HasNextMonitor @ CollectionOneToOneMatcher.java:58,1(0),1(0)
Iterator_HasNextMonitor @ CollectionOneToOneMatcher.java:59,1(0),1(0)
Iterator_HasNextMonitor @ ConstructorStrategy.java:197,1(0),1(0)
Iterator_HasNextMonitor @ DynamicType.java:2901,3(5),3(5)
Iterator_HasNextMonitor @ DynamicType.java:5548,2(7),2(7)
Iterator_HasNextMonitor @ DynamicType.java:5927,2(7),2(7)
Iterator_HasNextMonitor @ DynamicType.java:5938,2(7),1(7)
Iterator_HasNextMonitor @ ElementMatchers.java:348,1(8),1(8)
Iterator_HasNextMonitor @ ElementMatchers.java:604,1(0),1(0)
Iterator_HasNextMonitor @ FieldAttributeAppender.java:146,1(16),1(12)
Iterator_HasNextMonitor @ FieldLocator.java:323,1(17),1(4)
Iterator_HasNextMonitor @ FieldRegistry.java:132,3(6),3(6)
Iterator_HasNextMonitor @ FieldRegistry.java:253,3(14),3(14)
Iterator_HasNextMonitor @ FilterableList.java:124,8(143),3(15)
Iterator_HasNextMonitor @ Implementation.java:932,2(7),2(7)
Iterator_HasNextMonitor @ Implementation.java:944,2(7),1(5)
Iterator_HasNextMonitor @ Implementation.java:947,1(8),1(8)
Iterator_HasNextMonitor @ Implementation.java:950,1(8),1(8)
Iterator_HasNextMonitor @ LatentMatcher.java:336,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:114,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:128,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:202,1(15),1(4)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:205,4(12),4(12)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:211,1(21),1(5)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:217,2(14),2(12)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:470,1(0),1(0)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:483,1(7),1(7)
Iterator_HasNextMonitor @ MethodCallProxy.java:132,3(5),2(2)
Iterator_HasNextMonitor @ MethodCallProxy.java:166,3(5),3(5)
Iterator_HasNextMonitor @ MethodCallProxy.java:297,3(5),3(5)
Iterator_HasNextMonitor @ MethodCallProxy.java:385,3(13),1(2)
Iterator_HasNextMonitor @ MethodConstant.java:102,3(5),3(5)
Iterator_HasNextMonitor @ MethodDelegation.java:947,2(2),2(1)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:535,3(15),2(15)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:965,1(0),1(0)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:980,1(7),1(1)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:1089,2(8),2(8)
Iterator_HasNextMonitor @ MethodDescription.java:452,4(66),2(6)
Iterator_HasNextMonitor @ MethodDescription.java:465,1(45),1(32)
Iterator_HasNextMonitor @ MethodDescription.java:476,4(42),4(16)
Iterator_HasNextMonitor @ MethodDescription.java:1914,3(29),3(25)
Iterator_HasNextMonitor @ MethodGraph.java:571,1(0),1(0)
Iterator_HasNextMonitor @ MethodGraph.java:631,2(2),2(2)
Iterator_HasNextMonitor @ MethodGraph.java:936,1(75),1(8)
Iterator_HasNextMonitor @ MethodGraph.java:1106,3(0),3(0)
Iterator_HasNextMonitor @ MethodGraph.java:1151,1(0),1(0)
Iterator_HasNextMonitor @ MethodGraph.java:1168,3(0),3(0)
Iterator_HasNextMonitor @ MethodList.java:69,1(0),1(0)
Iterator_HasNextMonitor @ MethodRegistry.java:457,2(7),2(7)
Iterator_HasNextMonitor @ MethodRegistry.java:478,2(7),2(7)
Iterator_HasNextMonitor @ MethodRegistry.java:482,4(24),4(24)
Iterator_HasNextMonitor @ MethodRegistry.java:504,1(8),1(8)
Iterator_HasNextMonitor @ MethodRegistry.java:507,4(14),4(13)
Iterator_HasNextMonitor @ MethodRegistry.java:737,2(7),2(7)
Iterator_HasNextMonitor @ MethodVariableAccess.java:238,3(14),3(14)
Iterator_HasNextMonitor @ ModifierContributor.java:202,4(92),3(24)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:333,3(0),3(0)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:361,3(1),3(1)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:368,2(6),2(2)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:375,1(3),1(3)
Iterator_HasNextMonitor @ ParameterList.java:84,2(43),2(37)
Iterator_HasNextMonitor @ ParameterList.java:97,3(6),3(6)
Iterator_HasNextMonitor @ ParameterList.java:108,5(621),4(44)
Iterator_HasNextMonitor @ ParameterList.java:636,3(185),1(19)
Iterator_HasNextMonitor @ RecordComponentRegistry.java:129,1(0),1(0)
Iterator_HasNextMonitor @ StackManipulation.java:198,7(255),6(53)
Iterator_HasNextMonitor @ StackManipulation.java:211,4(178),2(26)
Iterator_HasNextMonitor @ StackManipulation.java:224,11(112),9(15)
Iterator_HasNextMonitor @ SubclassDynamicTypeBuilder.java:243,2(7),2(2)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:81,3(2),3(2)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:137,3(15),3(14)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:496,1(3),1(2)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:514,1(13),1(5)
Iterator_HasNextMonitor @ Transformer.java:631,1(0),1(0)
Iterator_HasNextMonitor @ Transformer.java:644,1(7),1(7)
Iterator_HasNextMonitor @ TypeAttributeAppender.java:87,2(7),2(3)
Iterator_HasNextMonitor @ TypeAttributeAppender.java:92,1(8),1(1)
Iterator_HasNextMonitor @ TypeCache.java:421,1(3),1(2)
Iterator_HasNextMonitor @ TypeDescription.java:7669,1(7),1(6)
Iterator_HasNextMonitor @ TypeDescription.java:7826,1(8),1(8)
Iterator_HasNextMonitor @ TypeDescription.java:7842,2(7),2(7)
Iterator_HasNextMonitor @ TypeHierarchy.java:200,13(102062),2(5067)
Iterator_HasNextMonitor @ TypeList.java:87,3(51),3(5)
Iterator_HasNextMonitor @ TypeList.java:275,3(46),2(20)
Iterator_HasNextMonitor @ TypeList.java:286,1(8),1(2)
Iterator_HasNextMonitor @ TypeList.java:297,5(99),4(10)
Iterator_HasNextMonitor @ TypeList.java:308,5(430),4(47)
Iterator_HasNextMonitor @ TypeList.java:319,3(101),2(17)
Iterator_HasNextMonitor @ TypeResolutionStrategy.java:101,1(0),1(0)
Iterator_HasNextMonitor @ TypeWriter.java:595,1(23),1(6)
Iterator_HasNextMonitor @ TypeWriter.java:1222,1(36),1(35)
Iterator_HasNextMonitor @ TypeWriter.java:5744,1(8),1(4)
Iterator_HasNextMonitor @ TypeWriter.java:5747,3(6),3(6)
Iterator_HasNextMonitor @ TypeWriter.java:5750,2(7),2(5)
Iterator_HasNextMonitor @ TypeWriter.java:5757,1(8),1(8)
Iterator_HasNextMonitor @ TypeWriter.java:5778,1(8),1(8)
Iterator_RemoveOnceMonitor @ AllArguments.java:160,2(10),2(10)
Iterator_RemoveOnceMonitor @ Analyzer.java:274,11(2129544),4(39996)
Iterator_RemoveOnceMonitor @ Analyzer.java:358,11(1797096),2(19998)
Iterator_RemoveOnceMonitor @ AnnotationDescription.java:439,3(9),2(5)
