Loc,Total,Default
Iterator_RemoveOnceMonitor @ WordNet.java:1152,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNet.java:1167,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNet.java:1189,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNet.java:1219,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNet.java:1241,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:40,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:54,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:67,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:80,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:82,19(4023),2(197)
Iterator_RemoveOnceMonitor @ WordNetTest.java:97,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:100,12(3997),3(187)
Iterator_RemoveOnceMonitor @ WordNetTest.java:118,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:122,15(4100),4(218)
Iterator_RemoveOnceMonitor @ WordNetTest.java:247,1(0),1(0)
Iterator_RemoveOnceMonitor @ WordNetTest.java:406,1(0),1(0)
Iterator_RemoveOnceMonitor @ XmlElement.java:64,3(838),3(54)
Map_CollectionViewAddMonitor @ WordNet.java:380,2(11),2(11)
Map_CollectionViewAddMonitor @ WordNet.java:389,1(3),1(3)
Map_CollectionViewAddMonitor @ WordNet.java:492,1(0),1(0)
Map_CollectionViewAddMonitor @ WordNet.java:1086,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNet.java:380,2(11),2(11)
Map_UnsafeIteratorMonitor @ WordNet.java:389,1(3),1(3)
Map_UnsafeIteratorMonitor @ WordNet.java:492,8(0),8(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1062,1(0),1(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1086,2(0),2(0)
Map_UnsafeIteratorMonitor @ WordNet.java:1124,2(0),2(0)
