Loc,Total,Default
Collection_UnsafeIteratorMonitor @ MethodScannerTest.java:175,1(0),1(0)
Collection_UnsafeIteratorMonitor @ ModelList.java:55,2(58),2(13)
Collection_UnsafeIteratorMonitor @ ModelList.java:70,4(61),1(6)
Collection_UnsafeIteratorMonitor @ ModelMap.java:65,4(40428),3(2057)
Collection_UnsafeIteratorMonitor @ ModelMap.java:127,7(281),5(29)
Collection_UnsafeIteratorMonitor @ ModelSection.java:143,11(12932),8(671)
Collection_UnsafeIteratorMonitor @ NamespaceDecorator.java:131,1(10354),1(550)
Collection_UnsafeIteratorMonitor @ NodeWriter.java:304,11479(596301),11479(596301)
Collection_UnsafeIteratorMonitor @ ObjectScanner.java:434,10(205),5(31)
Collection_UnsafeIteratorMonitor @ ObjectScanner.java:455,3(145),1(6)
Collection_UnsafeIteratorMonitor @ OrderTest.java:71,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OutputNodeMap.java:126,6(48706),3(2401)
Collection_UnsafeIteratorMonitor @ ParameterMap.java:57,14(2474),14(2474)
Collection_UnsafeIteratorMonitor @ PrefixResolver.java:201,1(10580),1(566)
Collection_UnsafeIteratorMonitor @ PrimitiveInlineList.java:220,4(10),3(7)
Collection_UnsafeIteratorMonitor @ PrimitiveList.java:225,5(18),5(18)
Collection_UnsafeIteratorMonitor @ Resolver.java:150,6(10),6(10)
Collection_UnsafeIteratorMonitor @ ResolverTest.java:68,1(0),1(0)
Collection_UnsafeIteratorMonitor @ SignatureCreator.java:199,4(20),2(1)
Collection_UnsafeIteratorMonitor @ SignatureScanner.java:152,1(23),1(19)
Collection_UnsafeIteratorMonitor @ SignatureScannerTest.java:97,4(10),4(10)
Collection_UnsafeIteratorMonitor @ StructureBuilder.java:220,3(19),3(19)
Collection_UnsafeIteratorMonitor @ TextList.java:136,1(24),1(5)
Collection_UnsafeIteratorMonitor @ TreeModel.java:341,9(12565),6(605)
Collection_UnsafeIteratorMonitor @ TreeModel.java:344,9(12550),3(641)
Collection_UnsafeIteratorMonitor @ TreeModel.java:450,2(29),1(14)
Collection_UnsafeIteratorMonitor @ TreeModel.java:475,4(128),3(13)
Collection_UnsafeIteratorMonitor @ TreeModel.java:498,8(127),4(9)
Collection_UnsafeIteratorMonitor @ TreeModel.java:602,1(50),1(45)
