Loc,Total,Default
Iterator_RemoveOnceMonitor @ BiSegGraph.java:92,3(1739998),2(19998)
Iterator_RemoveOnceMonitor @ BiSegGraph.java:186,3(1739998),1(9999)
Iterator_RemoveOnceMonitor @ CJKSegmenter.java:126,1(0),1(0)
Iterator_RemoveOnceMonitor @ IKSegmentation.java:83,1(29),1(29)
Iterator_RemoveOnceMonitor @ IKSegmentation.java:103,1(0),1(0)
Iterator_RemoveOnceMonitor @ SegGraph.java:86,3(3016799),1(10000)
Iterator_RemoveOnceMonitor @ WordSegmenter.java:57,20(119380),12(6044)
Iterator_RemoveOnceMonitor @ WordTokenFilter.java:85,20(119380),10(6067)
ListIterator_RemoveOnceMonitor @ AttributeSource.java:207,1(5),1(3)
ListIterator_RemoveOnceMonitor @ CJKSegmenter.java:126,1(0),1(0)
ListIterator_RemoveOnceMonitor @ WordSegmenter.java:57,20(119380),5(6003)
ListIterator_RemoveOnceMonitor @ WordTokenFilter.java:85,20(119380),7(5992)
List_UnsynchronizedSubListMonitor @ WordSegmenter.java:55,1(119399),1(6038)
Map_CollectionViewAddMonitor @ AttributeSource.java:297,2(0),2(0)
Map_UnsafeIteratorMonitor @ AttributeSource.java:297,5(0),5(0)
Properties_ManipulateAfterLoadMonitor @ Configuration.java:49,1(0),1(0)
Reader_ManipulateAfterCloseMonitor @ WordlistLoader.java:139,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ AttributeSource.java:78,1(3),1(3)
StringBuilder_ThreadSafeMonitor @ HHMMSegmenter.java:66,263(119137),261(119137)
StringBuilder_ThreadSafeMonitor @ SentenceTokenizer.java:79,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ StandardAnalyzerTest.java:29,1(299),1(68)
StringBuilder_ThreadSafeMonitor @ StandardAnalyzerTest.java:66,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ StandardAnalyzerTest.java:94,1(0),1(0)
StringBuilder_ThreadSafeMonitor @ TermAttributeImpl.java:217,1(11),1(3)
__TOTAL__,922(28816137),749(685649)
