Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:14367,216(470985),216(470985)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:15358,19(93216),4(4659)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:15445,19(93216),6(4681)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:15664,197(93448),197(93448)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:16133,22(4812),8(239)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:16154,22(4812),5(224)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:16188,83(4781),83(4781)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:16209,83(4781),83(4781)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:16243,83(4781),17(244)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:17319,20(940),10(85)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:17406,20(940),6(64)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:17625,82(884),81(884)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:17732,82(884),82(884)
Collections_SortBeforeBinarySearchMonitor @ Osmformat.java:17825,82(884),82(884)
Collections_SortBeforeBinarySearchMonitor @ PBFInput.java:188,83(4781),83(4781)
Collections_SortBeforeBinarySearchMonitor @ SaxEventRecorder.java:106,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ SerializerBase.java:1605,84(18476),83(18476)
Collections_SortBeforeBinarySearchMonitor @ SerializerPojo.java:146,2(19),2(9)
Collections_SortBeforeBinarySearchMonitor @ SerializerPojo.java:258,1(6),1(2)
Collections_SortBeforeBinarySearchMonitor @ SimpleRuleStore.java:60,1(34),1(9)
Collections_SortBeforeBinarySearchMonitor @ SimpleRuleStore.java:174,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ StatusUtil.java:61,2(0),2(0)
Collections_SortBeforeBinarySearchMonitor @ StringTable.java:23,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ TokenStream.java:170,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ Tokenizer.java:132,2(2),2(2)
Collections_SortBeforeBinarySearchMonitor @ VexInput.java:143,82(1850),82(1850)
Collections_SynchronizedMapMonitor @ DB.java:40,1(6),1(6)
InputStream_ManipulateAfterCloseMonitor @ DeflatedBlockReader.java:65,1(1),1(1)
InputStream_ManipulateAfterCloseMonitor @ GenericConfigurator.java:61,1(0),1(0)
InputStream_MarkAfterCloseMonitor @ DeflatedBlockReader.java:65,1(1),1(1)
InputStream_MarkAfterCloseMonitor @ GenericConfigurator.java:61,1(0),1(0)
Iterator_HasNextMonitor @ BTreeMap.java:1107,1(41),1(41)
Iterator_HasNextMonitor @ BasicStatusManager.java:86,1(8),1(8)
Iterator_HasNextMonitor @ BinaryParser.java:117,2(105),2(35)
Iterator_HasNextMonitor @ Bind.java:419,1(20),1(6)
Iterator_HasNextMonitor @ CallerData.java:108,1(1221),1(63)
Iterator_HasNextMonitor @ DB.java:1542,1(6),1(4)
Iterator_HasNextMonitor @ ElementPath.java:125,3(5),3(4)
Iterator_HasNextMonitor @ InterpretationContext.java:177,1(12),1(1)
Iterator_HasNextMonitor @ Interpreter.java:264,1(5),1(5)
Iterator_HasNextMonitor @ Interpreter.java:286,1(0),1(0)
Iterator_HasNextMonitor @ Interpreter.java:304,1(5),1(5)
Iterator_HasNextMonitor @ LoggerContext.java:317,1(1),1(1)
Iterator_HasNextMonitor @ LoggerFactory.java:186,1(0),1(0)
Iterator_HasNextMonitor @ OSM.java:268,1(1),1(1)
Iterator_HasNextMonitor @ OSM.java:271,1(1),1(1)
Iterator_HasNextMonitor @ OSM.java:274,1(1),1(1)
Iterator_HasNextMonitor @ OSMEntity.java:42,3(4),3(4)
Iterator_HasNextMonitor @ OSMTest.java:20,1(0),1(0)
