Loc,Total,Default
Throwable_InitCauseOnceMonitor @ DBFUtils.java:82,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:193,1(1),1(1)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:222,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:225,1(1),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:239,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:289,1(1),1(1)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:293,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:297,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:310,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:316,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:322,1(0),1(0)
Throwable_InitCauseOnceMonitor @ DBFWriter.java:328,1(1),1(0)
Throwable_InitCauseOnceMonitor @ FailInputStream.java:28,1(0),1(0)
__TOTAL__,271(137313),212(7386)
