Loc,Total,Default
Appendable_ThreadSafeMonitor @ FilterBuilder.java:126,1(0),1(0)
Appendable_ThreadSafeMonitor @ FilterBuilder.java:127,1(0),1(0)
Appendable_ThreadSafeMonitor @ FormattingConverter.java:39,2(149),2(21)
Appendable_ThreadSafeMonitor @ GetDataCommand.java:172,1(0),1(0)
Appendable_ThreadSafeMonitor @ GetDataCommand.java:174,1(0),1(0)
Appendable_ThreadSafeMonitor @ GetDataCommand.java:176,1(1),1(1)
Appendable_ThreadSafeMonitor @ GetFullVariableCommand.java:105,2(0),2(0)
Appendable_ThreadSafeMonitor @ GetOptionCommand.java:130,2(1),2(1)
Appendable_ThreadSafeMonitor @ GosubCommand.java:157,2(0),2(0)
Appendable_ThreadSafeMonitor @ HangupCommand.java:72,1(2),1(2)
Appendable_ThreadSafeMonitor @ Implementation.java:1281,1(59),1(43)
Appendable_ThreadSafeMonitor @ Implementation.java:1458,1(16),1(6)
Appendable_ThreadSafeMonitor @ Implementation.java:1461,1(6),1(6)
Appendable_ThreadSafeMonitor @ ImplicitModelHandler.java:150,1(0),1(0)
Appendable_ThreadSafeMonitor @ InvalidCommandSyntaxException.java:43,1(0),1(0)
Appendable_ThreadSafeMonitor @ InvalidOrUnknownCommandException.java:38,1(0),1(0)
Appendable_ThreadSafeMonitor @ JavaDispatcher.java:226,1(6),1(1)
Appendable_ThreadSafeMonitor @ JavaDispatcher.java:1316,1(0),1(0)
Appendable_ThreadSafeMonitor @ JavaDispatcher.java:1383,1(0),1(0)
Appendable_ThreadSafeMonitor @ ListenerManager.java:60,1(999),1(72)
Appendable_ThreadSafeMonitor @ Lockable.java:37,1(165),1(34)
Appendable_ThreadSafeMonitor @ LockerTest.java:24,1(0),1(0)
Appendable_ThreadSafeMonitor @ LockerTest.java:34,1(0),1(0)
Appendable_ThreadSafeMonitor @ LockerTest.java:43,1(0),1(0)
Appendable_ThreadSafeMonitor @ LockerTest.java:75,1(0),1(0)
Appendable_ThreadSafeMonitor @ LockerTest.java:92,1(0),1(0)
Appendable_ThreadSafeMonitor @ LockerTest.java:109,1(0),1(0)
Appendable_ThreadSafeMonitor @ Logger.java:741,1(0),1(0)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:548,1(3),1(3)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:639,1(13),1(13)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:642,1(11),1(1)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:660,1(11),1(11)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:678,1(0),1(0)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:741,1(1),1(1)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:742,1(0),1(0)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:775,1(0),1(0)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:956,1(13),1(1)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:1034,1(2),1(2)
Appendable_ThreadSafeMonitor @ ManagerConnectionImpl.java:1132,1(2),1(2)
