Loc,Total,Default
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:455,3(119),3(61)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:972,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ MethodDelegationBinder.java:1095,2(63),2(29)
Collections_SortBeforeBinarySearchMonitor @ MethodDescription.java:1988,6(222),1(13)
Collections_SortBeforeBinarySearchMonitor @ MethodList.java:90,3(1),1(1)
Collections_SortBeforeBinarySearchMonitor @ MethodRegistry.java:503,5(56),2(4)
Collections_SortBeforeBinarySearchMonitor @ MethodVariableAccess.java:235,5(71),4(18)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:359,3(9),2(9)
Collections_SortBeforeBinarySearchMonitor @ MultipleParentClassLoader.java:384,4(12),4(7)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:96,5(37),5(32)
Collections_SortBeforeBinarySearchMonitor @ ParameterList.java:107,6(2437),3(125)
Collections_SortBeforeBinarySearchMonitor @ PiecewiseCurveFitterApproximation.java:69,1(0),1(0)
Collections_SortBeforeBinarySearchMonitor @ PiecewiseCurveFitterApproximation.java:92,3(0),3(0)
Collections_SortBeforeBinarySearchMonitor @ PiecewiseCurveFitterApproximation.java:105,7(10),7(10)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:218,9(393),6(83)
Collections_SortBeforeBinarySearchMonitor @ StackManipulation.java:220,9(1592),4(73)
Collections_SortBeforeBinarySearchMonitor @ TargetMethodAnnotationDrivenBinder.java:85,3(2),3(1)
Collections_SortBeforeBinarySearchMonitor @ Transformer.java:639,1(3),1(3)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:303,2(151),2(13)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:336,6(1663),3(105)
Collections_SortBeforeBinarySearchMonitor @ TypeList.java:347,5(431),3(37)
Iterator_HasNextMonitor @ AbstractCurveFitter.java:108,4(18),4(18)
Iterator_HasNextMonitor @ AllArguments.java:206,6(108),5(38)
Iterator_HasNextMonitor @ AllOf.java:26,1(32),1(30)
Iterator_HasNextMonitor @ AnnotationAppender.java:312,1(0),1(0)
Iterator_HasNextMonitor @ AnnotationAppender.java:643,1(178),1(20)
Iterator_HasNextMonitor @ AnnotationAppender.java:743,1(1006),1(58)
Iterator_HasNextMonitor @ AnnotationDescription.java:578,4(73),4(16)
Iterator_HasNextMonitor @ AnnotationList.java:104,4(604),3(44)
Iterator_HasNextMonitor @ AnnotationList.java:130,2(113),2(12)
Iterator_HasNextMonitor @ ArrayFactory.java:294,6(222),5(38)
Iterator_HasNextMonitor @ ArrayFactory.java:310,6(108),6(27)
Iterator_HasNextMonitor @ ByteCodeAppender.java:139,1(56),1(5)
Iterator_HasNextMonitor @ ByteCodeAppender.java:155,4(0),3(0)
Iterator_HasNextMonitor @ ByteCodeElement.java:159,7(127),5(29)
Iterator_HasNextMonitor @ ClassInjector.java:115,4(0),4(0)
Iterator_HasNextMonitor @ ClassInjector.java:120,4(0),3(0)
Iterator_HasNextMonitor @ ClassInjector.java:242,4(0),3(0)
Iterator_HasNextMonitor @ CollectionErasureMatcher.java:52,1(3),1(3)
Iterator_HasNextMonitor @ CollectionItemMatcher.java:47,7(348),5(55)
Iterator_HasNextMonitor @ CollectionOneToOneMatcher.java:58,1(3),1(1)
Iterator_HasNextMonitor @ CollectionOneToOneMatcher.java:59,1(3),1(2)
Iterator_HasNextMonitor @ ConstructorStrategy.java:197,3(1),3(1)
Iterator_HasNextMonitor @ DynamicType.java:2910,6(51),6(51)
Iterator_HasNextMonitor @ DynamicType.java:5557,2(59),2(6)
Iterator_HasNextMonitor @ DynamicType.java:5938,5(56),3(7)
Iterator_HasNextMonitor @ DynamicType.java:5949,5(56),4(27)
Iterator_HasNextMonitor @ ElementMatcher.java:132,1(833),1(42)
Iterator_HasNextMonitor @ ElementMatcher.java:145,6(1903),2(131)
Iterator_HasNextMonitor @ ElementMatcher.java:200,1(248),1(62)
Iterator_HasNextMonitor @ ElementMatcher.java:213,5(590),4(38)
Iterator_HasNextMonitor @ ElementMatchers.java:345,1(60),1(5)
Iterator_HasNextMonitor @ ElementMatchers.java:601,1(3),1(3)
Iterator_HasNextMonitor @ FieldAttributeAppender.java:146,1(154),1(28)
Iterator_HasNextMonitor @ FieldLocator.java:323,1(121),1(75)
Iterator_HasNextMonitor @ FieldRegistry.java:133,6(55),6(35)
Iterator_HasNextMonitor @ FieldRegistry.java:257,6(149),6(149)
Iterator_HasNextMonitor @ FilterableList.java:124,16(936),7(70)
Iterator_HasNextMonitor @ Implementation.java:931,5(56),3(25)
Iterator_HasNextMonitor @ Implementation.java:943,5(56),3(10)
Iterator_HasNextMonitor @ Implementation.java:946,1(60),1(26)
Iterator_HasNextMonitor @ Implementation.java:949,1(60),1(11)
Iterator_HasNextMonitor @ LatentMatcher.java:337,1(3),1(3)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:114,1(3),1(2)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:128,1(3),1(3)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:202,2(116),1(10)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:205,7(111),7(111)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:211,1(236),1(54)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:217,2(116),2(31)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:470,1(3),1(2)
Iterator_HasNextMonitor @ MethodAttributeAppender.java:483,1(60),1(24)
Iterator_HasNextMonitor @ MethodCallProxy.java:132,6(51),6(34)
Iterator_HasNextMonitor @ MethodCallProxy.java:173,6(51),1(2)
Iterator_HasNextMonitor @ MethodCallProxy.java:319,6(51),6(44)
Iterator_HasNextMonitor @ MethodCallProxy.java:407,6(108),4(14)
Iterator_HasNextMonitor @ MethodConstant.java:140,6(51),5(10)
Iterator_HasNextMonitor @ MethodDelegation.java:947,2(2),2(2)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:537,3(119),3(14)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:968,1(0),1(0)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:983,1(56),1(19)
Iterator_HasNextMonitor @ MethodDelegationBinder.java:1092,2(63),2(20)
Iterator_HasNextMonitor @ MethodDescription.java:524,7(487),6(49)
Iterator_HasNextMonitor @ MethodDescription.java:538,1(314),1(45)
Iterator_HasNextMonitor @ MethodDescription.java:549,7(308),2(18)
Iterator_HasNextMonitor @ MethodDescription.java:1987,6(222),3(20)
Iterator_HasNextMonitor @ MethodGraph.java:641,1(3),1(3)
Iterator_HasNextMonitor @ MethodGraph.java:714,3(29),2(3)
Iterator_HasNextMonitor @ MethodGraph.java:1019,1(403),1(32)
Iterator_HasNextMonitor @ MethodGraph.java:1034,1(5),1(5)
Iterator_HasNextMonitor @ MethodGraph.java:1189,8(16),4(3)
Iterator_HasNextMonitor @ MethodGraph.java:1234,3(7),3(7)
Iterator_HasNextMonitor @ MethodGraph.java:1251,8(4),7(3)
Iterator_HasNextMonitor @ MethodList.java:89,3(1),3(1)
Iterator_HasNextMonitor @ MethodRegistry.java:458,2(59),2(6)
Iterator_HasNextMonitor @ MethodRegistry.java:479,5(56),5(52)
Iterator_HasNextMonitor @ MethodRegistry.java:483,4(183),4(25)
Iterator_HasNextMonitor @ MethodRegistry.java:505,3(58),1(8)
Iterator_HasNextMonitor @ MethodRegistry.java:508,4(124),4(5)
Iterator_HasNextMonitor @ MethodRegistry.java:738,5(56),4(7)
Iterator_HasNextMonitor @ MethodVariableAccess.java:233,6(122),4(31)
Iterator_HasNextMonitor @ ModifierContributor.java:202,4(702),3(67)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:358,4(12),4(12)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:386,4(12),4(8)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:393,2(46),2(37)
Iterator_HasNextMonitor @ MultipleParentClassLoader.java:400,1(23),1(21)
Iterator_HasNextMonitor @ ParameterList.java:82,2(309),2(15)
Iterator_HasNextMonitor @ ParameterList.java:95,6(69),4(5)
Iterator_HasNextMonitor @ ParameterList.java:106,7(4335),2(201)
Iterator_HasNextMonitor @ ParameterList.java:536,6(1913),3(97)
Iterator_HasNextMonitor @ PolynomialCurveFitter.java:105,4(18),1(2)
Iterator_HasNextMonitor @ RecordComponentRegistry.java:130,1(0),1(0)
Iterator_HasNextMonitor @ StackManipulation.java:216,10(2045),5(126)
Iterator_HasNextMonitor @ StackManipulation.java:229,4(1470),2(79)
Iterator_HasNextMonitor @ StackManipulation.java:242,18(881),9(56)
Iterator_HasNextMonitor @ SubclassDynamicTypeBuilder.java:243,4(57),2(7)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:84,3(2),3(2)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:140,3(119),3(15)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:508,1(3),1(3)
Iterator_HasNextMonitor @ TargetMethodAnnotationDrivenBinder.java:526,1(13),1(13)
Iterator_HasNextMonitor @ Transformer.java:635,1(3),1(3)
Iterator_HasNextMonitor @ Transformer.java:648,1(56),1(13)
Iterator_HasNextMonitor @ TypeAttributeAppender.java:87,2(59),2(34)
Iterator_HasNextMonitor @ TypeAttributeAppender.java:92,1(60),1(40)
Iterator_HasNextMonitor @ TypeCache.java:454,1(13),1(13)
Iterator_HasNextMonitor @ TypeDescription.java:7700,1(56),1(19)
Iterator_HasNextMonitor @ TypeDescription.java:7858,1(60),1(10)
Iterator_HasNextMonitor @ TypeDescription.java:7874,2(59),2(22)
Iterator_HasNextMonitor @ TypeList.java:99,3(373),3(27)
Iterator_HasNextMonitor @ TypeList.java:302,3(344),3(33)
Iterator_HasNextMonitor @ TypeList.java:313,1(66),1(13)
Iterator_HasNextMonitor @ TypeList.java:324,7(729),4(56)
Iterator_HasNextMonitor @ TypeList.java:335,7(2980),4(168)
Iterator_HasNextMonitor @ TypeList.java:346,6(735),1(47)
Iterator_HasNextMonitor @ TypeResolutionStrategy.java:102,4(0),3(0)
Iterator_HasNextMonitor @ TypeWriter.java:606,1(173),1(41)
Iterator_HasNextMonitor @ TypeWriter.java:1238,2(252),1(23)
Iterator_HasNextMonitor @ TypeWriter.java:1283,1(1),1(1)
Iterator_HasNextMonitor @ TypeWriter.java:5918,1(60),1(33)
Iterator_HasNextMonitor @ TypeWriter.java:5922,1(60),1(18)
Iterator_HasNextMonitor @ TypeWriter.java:5942,1(60),1(3)
Iterator_HasNextMonitor @ TypeWriter.java:5952,1(60),1(60)
Iterator_HasNextMonitor @ TypeWriter.java:5955,6(55),6(55)
Iterator_HasNextMonitor @ TypeWriter.java:5958,5(56),2(6)
Iterator_RemoveOnceMonitor @ AbstractCurveFitter.java:108,4(18),2(6)
Iterator_RemoveOnceMonitor @ AllArguments.java:206,5(63),5(62)
Iterator_RemoveOnceMonitor @ AllOf.java:26,1(32),1(4)
Iterator_RemoveOnceMonitor @ AnnotationDescription.java:578,3(9),3(9)
Iterator_RemoveOnceMonitor @ AnnotationList.java:104,2(131),2(12)
Iterator_RemoveOnceMonitor @ AnnotationList.java:130,2(113),2(19)
Iterator_RemoveOnceMonitor @ ArrayFactory.java:294,5(131),1(5)
Iterator_RemoveOnceMonitor @ ArrayFactory.java:310,5(63),5(63)
Iterator_RemoveOnceMonitor @ ByteCodeAppender.java:139,1(56),1(55)
Iterator_RemoveOnceMonitor @ ByteCodeAppender.java:155,4(0),4(0)
Iterator_RemoveOnceMonitor @ ByteCodeElement.java:159,6(59),4(14)
Iterator_RemoveOnceMonitor @ ClassInjector.java:115,4(0),4(0)
